record_id,pubmedID,title,authors,abstract,year,label_included,label_abstract_screening
14,10555907,"Effect of specific COX-2 inhibition in osteoarthritis of the knee: a 6 week double blind, placebo controlled pilot study of rofecoxib. Rofecoxib Osteoarthritis Pilot Study Group.",E W Ehrich; T J Schnitzer; H McIlwain; R Levy; F Wolfe; M Weisman; Q Zeng; B Morrison; J Bolognese; B Seidenberg; B J Gertz,"To determine the efficacy and safety of the cyclooxygenase 2 (COX-2) specific inhibitor, rofecoxib in patients with osteoarthritis (OA) of the knee. Rofecoxib, 25 mg or 125 mg once daily, was compared with placebo in a 6 week, double blind, parallel group, randomized, multicenter study of 219 patients with knee OA. Both doses of rofecoxib produced clinically significant improvement as assessed by primary (e.g., WOMAC Pain Subscale 0-100 mm, decrease from baseline: placebo: 7.1 mm; rofecoxib 25 mg: 28.1 mm, rofecoxib 125 mg: 28.0 mm; p < 0.001 rofecoxib vs placebo) and secondary efficacy (p < 0.05) criteria compared with placebo. Clinical improvement with the 25 mg dose was similar to that with the 125 mg dose. Both rofecoxib doses were generally well tolerated. Specific inhibition of COX-2 by 25 and 125 mg rofecoxib, administered once daily, resulted in clinically meaningful improvements in patients with OA. This study confirms that COX-2 derived prostanoids are important clinical mediators of pain and other symptoms of knee OA and that inhibition of COX-1 is not required to provide clinical benefit.",1999.0,0,1
15,10555933,Evaluation of the functional status aspects of health-related quality of life of patients with osteoarthritis treated with celecoxib.,S Z Zhao; J I McMillen; J A Markenson; S D Dedhiya; W W Zhao; J T Osterhaus; S S Yu,"To evaluate the functional status of patients with signs and symptoms of osteoarthritis of the knee after treatment with celecoxib compared with placebo and naproxen. Prospective, randomized, double-blind, parallel-group, 12-week trial. Multicenter study conducted at 71 sites in the United States and Canada. One thousand four patients with active osteoarthritis of the knee in a flare state. Patients were assigned randomly to one of five treatment groups: placebo; celecoxib 50 mg twice/day, 100 mg twice/day, and 200 mg twice/day; and naproxen 500 mg twice/day. The Western Ontario and McMaster Universities Osteoarthritis Index was used to measure functional status. At the end of the treatment period, patients in the four active treatment groups had significantly better functional status than those receiving placebo. Patients treated with celecoxib 100 mg twice/day had significantly better improvements in pain scores than those treated with placebo and naproxen. Celecoxib was better than placebo and comparable with naproxen in improving aspects of functional status in patients with osteoarthritis.",1999.0,1,1
16,10560596,"Treatment of osteoarthritis with celecoxib, a cyclooxygenase-2 inhibitor: a randomized controlled trial.",W G Bensen; J J Fiechtner; J I McMillen; W W Zhao; S S Yu; E M Woods; R C Hubbard; P C Isakson; K M Verburg; G S Geis,"To compare the efficacy and safety of celecoxib, a cyclooxygenase-2 (COX-2) inhibitor, with those of naproxen, a nonsteroidal anti-inflammatory drug (NSAID), and placebo in the treatment of osteoarthritis of the knee. In this multicenter, randomized, double-blind, placebo-controlled trial, 1003 patients with symptomatic osteoarthritis of the knee were randomly assigned to receive celecoxib at doses of 50, 100, or 200 mg twice a day; naproxen, 500 mg twice a day; or placebo for 12 weeks. Patients were evaluated with standard measures of efficacy 2 to 7 days after discontinuing previous NSAID or analgesic therapy and after 2, 6, and 12 weeks of treatment with the study drug. Celecoxib treatment led to significant improvement in the signs and symptoms of osteoarthritis as determined by all efficacy measures. Significant pain relief occurred within 2 days of the initiation of treatment, and maximum anti-inflammatory and analgesic activity, evident within 2 weeks, was sustained throughout the 12-week study. All celecoxib doses were efficacious compared with placebo, although the 50-mg twice-daily dosage regimen was minimally effective. The higher doses of celecoxib (100 and 200 mg twice a day) were similarly efficacious, and the magnitude of improvement observed with these dosing regimens was comparable to that seen with naproxen at a dose of 500 mg twice a day. All doses of celecoxib and naproxen were well tolerated. COX-2 inhibition with celecoxib is an effective approach for the treatment of osteoarthritis, as seen by clinical improvement in signs and symptoms comparable to treatment with naproxen.",1999.0,1,1
17,10566562,"Comparison of rofecoxib and celecoxib, two cyclooxygenase-2 inhibitors, in postoperative dental pain: a randomized, placebo- and active-comparator-controlled clinical trial.",K Malmstrom; S Daniels; P Kotey; B C Seidenberg; P J Desjardins,"Pain is a common complaint, often occurring in conjunction with inflammation. Nonsteroidal anti-inflammatory drugs (NSAIDs) are the most commonly used analgesic agents in ambulatory patients. In recent studies, the cyclooxygenase-2 (COX-2) inhibitor rofecoxib demonstrated analgesic effects similar to those of NSAIDs in the treatment of acute pain and primary dysmenorrhea. The present randomized, single-dose, double-blind, double-dummy, placebo- and active-comparator-controlled, parallel-group study was undertaken to compare the analgesic efficacy of the COX-2 inhibitors rofecoxib 50 mg and celecoxib 200 mg with that of ibuprofen 400 mg and placebo in patients with postoperative dental pain. Two hundred and seventy-two patients experiencing pain after the removal of > or =2 third molars were randomized according to pain severity (moderate vs severe) to receive a single dose of placebo (n = 45), rofecoxib 50 mg (n = 90), celecoxib 200 mg (n = 91), or ibuprofen 400 mg (n = 46). Using a patient diary, patients recorded pain intensity, pain relief, and global evaluations throughout the 24-hour period after dosing. The overall analgesic effect, onset of action, peak effect, and duration of effect were evaluated, with the primary end point being total pain relief over 8 hours (TOPAR8). The safety profile was assessed on the basis of physical findings, laboratory results, and spontaneous reports of adverse experiences. The results showed that compared with celecoxib, rofecoxib had superior analgesic effects on all measures of analgesic efficacy, including overall analgesic effect (TOPAR8, 18.3 vs. 12.5; P<0.001), time to onset of effect (30 vs. 60 minutes; P = 0.003), peak pain relief (score, 2.8 vs 2.3; P<0.05), and duration of effect (>24 vs. 5.1 hours; P<0.001). In addition, rofecoxib's analgesic efficacy was similar to that of ibuprofen (TOPAR8, 18.3 vs. 17.0; P = 0.460), but the duration was longer (P<0.05); with ibuprofen, the time to on set was 24 minutes, peak pain relief score was 2.9, and duration of analgesic effect was 8.9 hours. The safety profile was similar across all treatment groups. Thus rofecoxib provided analgesic efficacy superior to that of celecoxib and comparable to that of ibuprofen in the treatment of patients with acute postoperative dental pain.",1999.0,0,0
18,10566565,"The safety profile, tolerability, and effective dose range of rofecoxib in the treatment of rheumatoid arthritis. Phase II Rofecoxib Rheumatoid Arthritis Study Group.",T J Schnitzer; K Truitt; R Fleischmann; P Dalgin; J Block; Q Zeng; J Bolognese; B Seidenberg; E W Ehrich,"Nonsteroidal anti-inflammatory drugs. (NSAIDs) inhibit both cyclooxygenase (COX)-1 and COX-2 isoenzymes and are effective in the treatment of inflammatory disorders. This 8-week, double-masked, placebo-controlled trial was undertaken to assess the safety profile, tolerability, and effective dose range of once-daily rofecoxib, a COX-2-specific inhibitor, in the treatment of rheumatoid arthritis (RA). After a 3- to 15-day washout of prior NSAID therapy, 658 patients were randomly allocated to receive placebo or rofecoxib 5 mg, 25 mg, or 50 mg once daily. Safety profile, tolerability, and efficacy were evaluated after 2, 4, and 8 weeks of therapy. Six hundred fifty-eight patients (168, 158, 171, and 161 in the placebo and 5-mg, 25-mg, and 50-mg rofecoxib groups, respectively) were enrolled at 79 clinical centers in the United States. Mean age was 55 years, mean duration of RA was 10 years, and 506 (77%) of the 658 patients were female. All groups had similar baseline demographic characteristics. Patients taking rofecoxib 25 and 50 mg showed significant clinical improvement compared with those taking placebo; 43.9% in the rofecoxib 25-mg group and 49.7% in the rofecoxib 50-mg group completed the treatment period and achieved an American College of Rheumatology 20 response (P = 0.025 and 0.001 vs. placebo, respectively). The 5-mg dose of rofecoxib did not differ significantly from placebo. Patients in the rofecoxib 25- and 50-mg groups showed significant improvement in key individual efficacy measurements, including patient global assessment of pain, patient and investigator global assessment of disease activity, and Stanford Health Assessment Questionnaire Disability Index (P<0.05 vs placebo). Compared with placebo, significantly fewer patients in the 25-mg and 50-mg rofecoxib groups discontinued therapy because of lack of efficacy (P = 0.02 and P = 0.032, respectively). Our results show that rofecoxib 25 and 50 mg once daily was effective and generally well-tolerated in patients with RA.",1999.0,0,1
19,10580457,Anti-inflammatory and upper gastrointestinal effects of celecoxib in rheumatoid arthritis: a randomized controlled trial.,L S Simon; A L Weaver; D Y Graham; A J Kivitz; P E Lipsky; R C Hubbard; P C Isakson; K M Verburg; S S Yu; W W Zhao; G S Geis,"In vitro studies have shown that celecoxib inhibits cyclooxygenase 2 (COX-2) but not COX-1, suggesting that this drug may have anti-inflammatory and analgesic activity without adverse upper gastrointestinal (GI) tract effects that result from COX-1 inhibition. To test whether celecoxib has efficacy as an anti-inflammatory and analgesic with reduced GI tract mucosal damage compared with conventional nonsteroidal anti-inflammatory drugs in patients with rheumatoid arthritis. Randomized, multicenter, placebo-controlled, double-blind trial lasting 12 weeks, with follow-up at weeks 2, 6, and 12, from September 1996 thorugh February 1998. Seventy-nine clinical sites in the United States and Canada. A total of 1149 patients aged 18 years or older with symptomatic rheumatoid arthritis who met inclusion criteria were randomized; 688 (60%) of these completed the study. Patients were randomized to receive celecoxib, 100 mg, 200 mg, or 400 mg twice per day (n = 240, 235, and 218, respectively); naproxen, 500 mg twice per day (n = 225); or placebo (n = 231). Improvement in signs and symptoms of rheumatoid arthritis as assessed using standard measures of efficacy and GI tract safety as assessed by upper GI tract endoscopy before and after treatment, compared among treatment groups. All dosages of celecoxib and naproxen significantly improved the signs and symptoms of arthritis compared with placebo. Maximal anti-inflammatory and analgesic activity was evident within 2 weeks of initiating treatment and was sustained throughout the 12 weeks. The incidence of endoscopically determined gastroduodenal ulcers in placebo-treated patients was 4 (4%) of 99, and the incidences across all dosages of celecoxib were not significantly different (P>.40): 9 (6%) of 148 with 100 mg twice per day, 6 (4%) of 145 with 200 mg twice per day, and 8 (6%) of 130 with 400 mg twice per day. In contrast, the incidence with naproxen was 36 (26%) of 137, significantly greater than either placebo or celecoxib (P<.001). The overall incidences of GI tract adverse effects were 19% for placebo; 28%, 25%, and 26% for celecoxib 100 mg, 200 mg, and 400 mg twice per day, respectively; and 31 % for naproxen. In this study, all dosages of celecoxib were efficacious in the treatment of rheumatoid arthritis and did not affect COX-1 activity in the GI tract mucosa as evidenced by less frequent incidence of endoscopic ulcers compared with naproxen.",2001.0,1,1
20,10580458,Adverse upper gastrointestinal effects of rofecoxib compared with NSAIDs.,M J Langman; D M Jensen; D J Watson; S E Harper; P L Zhao; H Quan; J A Bolognese; T J Simon,"Nonsteroidal anti-inflammatory drug (NSAID)-induced gastrointestinal (GI) toxic effects, such as upper GI tract perforations, symptomatic gastroduodenal ulcers, and upper GI tract bleeding (PUBs), are thought to be attributable to cyclooxygenase 1 (COX-1) inhibition. Rofecoxib specifically inhibits COX-2 and has demonstrated a low potential for causing upper GI injury. To compare the incidence of PUBs in patients with osteoarthritis treated with rofecoxib vs NSAIDs. Prespecified analysis of all 8 double-blind, randomized phase 2b/3 rofecoxib osteoarthritis trials conducted from December 1996 through March 1998, including one 6-week dose-ranging study, two 6-week efficacy studies vs ibuprofen and placebo, two 1-year efficacy studies vs diclofenac, two 6-month endoscopy studies vs ibuprofen and placebo, and one 6-week efficacy study vs nabumetone and placebo. Multinational sites. Participants Osteoarthritis patients (N = 5435; mean age, 63 years [range, 38-94 years]; 72.9% women). Rofecoxib, 12.5, 25, or 50 mg/d (n = 1209, 1603, and 545, respectively, combined) vs ibuprofen, 800 mg 3 times per day (n = 847), diclofenac, 50 mg 3 times per day (n = 590); or nabumetone, 1500 mg/d (n = 127) (combined). Cumulative incidence of PUBs for rofecoxib vs NSAIDs, based on survival analysis of time to first PUB diagnosis, using PUBs that met pre-specified criteria judged by a blinded, external adjudication committee. The incidence of PUBs over 12 months was significantly lower with rofecoxib vs NSAIDs (12-month cumulative incidence, 1.3% vs 1.8%; P = .046; rate per 100 patient-years, 1.33 vs 2.60; relative risk, 0.51; 95% confidence interval, 0.26-1.00). The cumulative incidence of dyspeptic GI adverse experiences was also lower with rofecoxib vs NSAIDS over 6 months (23.5% vs 25.5%; P = .02), after which the incidence rates converged. In a combined analysis of 8 trials of patients with osteoarthritis, treatment with rofecoxib was associated with a significantly lower incidence of PUBs than treatment with NSAIDs.",2001.0,0,1
21,10588920,Selective cyclo-oxygenase-2 inhibitors aggravate ischaemia-reperfusion injury in the rat stomach.,N Maricic; K Ehrlich; B Gretzer; R Schuligoi; M Respondek; B M Peskar,"1. Effects of indomethacin, the selective cyclo-oxygenase (COX)-2 inhibitors NS-398 and DFU, and dexamethasone on gastric damage induced by 30 min ischaemia followed by 60 min reperfusion (I-R) were investigated in rats. Modulation of gastric levels of COX-1 and COX-2 mRNA by I-R was evaluated using Northern blot and reverse transcription-polymerase chain reaction. 2. I-R-induced gastric damage was dose-dependently aggravated by administration of indomethacin (1 - 10 mg kg(-1)), NS-398 (0.4 - 4 mg kg(-1)) or DFU (0.02 - 2 mg kg(-1)) as assessed macroscopically and histologically. 3. Likewise, administration of dexamethasone (1 mg kg(-1)) significantly increased I-R damage. 4. Low doses of 16, 16-dimethyl-prostaglandin(PG)E(2), that did not protect against ethanol-induced mucosal damage, reversed the effects of the selective COX-2 inhibitors, indomethacin and dexamethasone. 5. I-R had no effect on gastric COX-1 mRNA levels but increased COX-2 mRNA levels in a time-dependent manner. Dexamethasone inhibited the I-R-induced expression of COX-2 mRNA. 6. I-R was not associated with a measurable increase in gastric mucosal formation of 6-keto-PGF(1alpha) and PGE(2). PG formation was substantially inhibited by indomethacin (10 mg kg(-1)) but was not significantly reduced by NS-398 (4 mg kg(-1)), DFU (2 mg kg(-1)) or dexamethasone (1 mg kg(-1)). 7. The findings indicate that selective COX-2 inhibitors and dexamethasone markedly enhance gastric damage induced by I-R. Thus, whereas COX-2 has no essential role in the maintenance of gastric mucosal integrity under basal conditions, COX-2 is rapidly induced in a pro-ulcerogenic setting and contributes to mucosal defence by minimizing injury. This suggests that in certain situations selective COX-2 inhibitors may have gastrotoxic effects.",2000.0,0,0
22,10606360,"Celecoxib, a specific COX-2 inhibitor, has no significant effect on methotrexate pharmacokinetics in patients with rheumatoid arthritis.",A Karim; D S Tolbert; T L Hunt; R C Hubbard; K M Harper; G S Geis,"To determine the effects of celecoxib, a specific inhibitor of cyclooxygenase 2 (COX-2) on the renal clearance and plasma pharmacokinetic profile of stable methotrexate (MTX) doses in patients with rheumatoid arthritis (RA). Fourteen adult female patients with RA taking a stable weekly dose of MTX (5 to 15 mg/wk) for a minimum of 3 months were randomized to receive concomitantly either celecoxib (200 mg BID) or placebo for a period of 7 days in a single blind, 2 period crossover study of MTX pharmacokinetics and renal clearance. The plasma pharmacokinetic profile of MTX did not change significantly when celecoxib or a placebo was coadministered. The mean renal clearance of MTX alone, 7.98+/-2.18 l/h, was virtually unchanged by coadministration of celecoxib (7.94+/-1.61 l/h) or placebo (7.97+/-1.19 l/h). Celecoxib has no significant effect on the pharmacokinetics or renal clearance of MTX in patients with RA, although these results should be confirmed in prospective studies of elderly and renally impaired patients.",2000.0,0,0
23,10609620,The use of nimesulide in patients with acetylsalicylic acid and nonsteroidal anti-inflammatory drug intolerance.,S Bavbek; G Celik; D Ediger; D Mungan; Y S Demirel; Z Misirligil,"Intolerance or idiosyncrasy to acetylsalicylic acid (ASA) and other nonsteroidal anti-inflammatory drugs (NSAIDs) is a crucial problem because these drugs are frequently used in medical treatment. In this study, we tested whether nimesulide, a selective cyclooxygenase-2 (COX-2) inhibitor, might be a valid alternative for patients with histories of adverse reaction to ASA or NSAIDs. A single-blind, placebo-controlled oral challenge procedure was applied to 60 adult patients (19 male, 41 female; with a mean age of 40.31 +/- 10.44 years, range 20-68 years) with a reliable history of ASA/NSAIDs-intolerance. According to history, the clinical presentations of intolerance were urticaria/angioedema in 32 patients, anaphylactoid reaction in 2 patients, respiratory reaction in 19 patients, and respiratory and cutaneous reaction in 7 patients. Atopy was confirmed by means of skin prick test with inhalant allergens. Oral challenge protocol was started with 25 mg of nimesulide and the remaining 75 mg was given 1 hr later. During the challenge procedure, blood pressure, pulse, nasoocular, pulmonary, and cutaneous symptoms were monitored. Of the 60 patients tested, 55 (91.7%) tolerated the drug with no adverse reaction. Only five (8.3%) patients demonstrated a positive response to oral challenge. The clinical presentations of intolerance to nimesulide were urticaria/angioedema in three patients, mild rhinitis in one patient, and mild dyspnea in one patient. The atopy prevalence was higher, with a ratio of 41.7%, in patients with ASA/NSAIDs intolerance than that of the healthy adult population in Turkey (p < 0.05). We believe that nimesulide can be used as an alternative drug for patients with ASA/NSAIDs intolerance.",1999.0,0,0
24,10609815,Celecoxib versus diclofenac in long-term management of rheumatoid arthritis: randomised double-blind comparison.,P Emery; H Zeidler; T K Kvien; M Guslandi; R Naudin; H Stead; K M Verburg; P C Isakson; R C Hubbard; G S Geis,"Non-steroidal anti-inflammatory drugs (NSAIDs) inhibit cyclo-oxygenase (COX), which leads to suppression of COX-1-mediated production of gastrointestinal-protective prostaglandins. Gastrointestinal injury is a common outcome. We compared the efficacy, safety, and tolerability of long-term therapy with celecoxib, a COX-1 sparing inhibitor of COX-2, with diclofenac, a non-specific COX inhibitor. 655 patients with adult-onset rheumatoid arthritis of at least 6 months' duration were randomly assigned oral celecoxib 200 mg twice daily or diclofenac SR 75 mg twice daily for 24 weeks. Anti-inflammatory and analgesic activity and tolerability were assessed at baseline, every 4 weeks, and at week 24. We assessed gastrointestinal safety by upper-gastrointestinal endoscopy within 7 days of the last treatment dose at centres where the procedure was available. Analysis was by intention-to-treat. 430 patients underwent endoscopy (celecoxib n=212, diclofenac n=218). The two drugs were similar in management of rheumatoid arthritis pain and inflammation. Gastroduodenal ulcers were detected endoscopically in 33 (15%) patients treated with diclofenac and in eight (4%) in the celecoxib group (p<0.001). The rate of withdrawal for any gastrointestinal-related adverse event, most commonly abdominal pain, diarrhoea, and dyspepsia, was nearly three times higher in the diclofenac-treated group than in the celecoxib group (16 vs 6%; p<0.001). Celecoxib showed sustained anti-inflammatory and analgesic activity similar to diclofenac, with a lower frequency of upper gastrointestinal ulceration or gastrointestinal adverse events, and tolerability was better.",2000.0,1,1
25,10626810,Synergistic effects of new chemopreventive agents and conventional cytotoxic agents against human lung cancer cell lines.,A F Soriano; B Helfrich; D C Chan; L E Heasley; P A Bunn; T C Chou,"Non-small cell lung cancer (NSCLC) cells have constitutively high expression of cytosolic phospholipase A2 (cPLA2) and cyclooxygenase (COX) 2. These NSCLC cells also have increased prostaglandin expression (PGE2). Many lung cancers also express 12-lipoxygenase RNA and 12-lipoxygenase protein and biosynthesize 12(S)-hydroxyeicosatetraenoic acid, which correlates with their metastatic potential. Several studies have demonstrated that COX-1 and COX-2 inhibitors could inhibit the in vitro growth of human lung cancer cell lines. In this report, we evaluated the growth-inhibitory effects of sulindac sulfide, a COX-1 and COX-2 inhibitor; exisulind (sulindac sulfone), a novel proapoptotic agent that does not inhibit COX enzymes; and nordihydroguaiaretic acid (NDGA), a lipoxygenase inhibitor on human lung cancer cell lines. We compared these effects with those of 13-cis-retinoic acid, a chemoprevention agent, and with the cytotoxic chemotherapeutic agents paclitaxel and cisplatin, alone or in combination. Our goal was to develop new chemoprevention and treatment strategies. Each of the six agents tested inhibited the in vitro growth of three NSCLC and three SCLC cell lines at the highest concentration. Paclitaxel was the most potent agent (IC50 = 0.003-0.150 microM); sulindac sulfide, NDGA, and 13-cis-retinoic acid had intermediate potency (IC50 = 4-80 microM), and cisplatin and exisulind were the least potent (IC50 = 150-500 microM). Combination studies showed synergistic interactions for sulindac sulfide, exisulind, and NDGA with paclitaxel, cisplatin, and 13-cis-retinoic acid, regardless of drug-resistance phenotype. At high concentrations, the combination of 13-cis-retinoic acid and each of the five other drugs resulted in a strong synergistic effect. These studies provide a rationale for chemoprevention (exisulind +/- retinoic acid +/- NDGA) and therapeutic (exisulind +/- paclitaxel +/- cisplatin) studies in patients at risk for, or with, lung cancer.",2001.0,0,0
26,10638109,,,,,0,0
27,10644275,"Do cyclooxygenase-2 inhibitors provide benefits similar to those of traditional nonsteroidal anti-inflammatory drugs, with less gastrointestinal toxicity?",M Feldman; A T McMahon,,2000.0,0,0
28,10645754,Immunologic tolerability profile of celecoxib.,R Patterson; A E Bello; J Lefkowith,"Celecoxib is primarily an inhibitor of cyclooxygenase (COX) 2 and, at therapeutic concentrations in humans, does not inhibit the COX-1 isoenzyme. The present meta-analyses explore the incidence of allergic reactions with celecoxib in patients in the North American and international arthritis trials, in patients with a history of hypersensitivity reactions to sulfonamides, and in patients receiving medications containing sulfonamides. Data were obtained from 11,008 patients in 14 double-masked trials of celecoxib in arthritis ranging from 4 to 24 weeks in duration. Results demonstrate that the incidence of allergic reactions with celecoxib was not statistically different from that seen with placebo or active comparators (nonsteroidal anti-inflammatory drugs [NSAIDs]) when data from the entire cohort were analyzed. The subset of patients with a history of sulfonamide hypersensitivity reactions had a 3-fold to 6-fold higher incidence of dermatologic reactions than did the entire arthritis trial cohort. Although dermatologic reactions occurred with greater frequency in patients with a history of sulfonamide hypersensitivity, the trend was consistent across all 3 treatment groups (celecoxib, NSAIDs, and placebo). According to these data and structural and metabolic differences between sulfonamides, the potential for cross-allergenicity between celecoxib and other sulfonamide-containing medications appears comparable to that of placebo and nonsulfonamide-containing NSAIDs. Additionally, the risk of allergic reactions with celecoxib appears comparable to that of placebo and comparator NSAIDs. Prospective trials are needed to confirm these findings.",2000.0,0,1
