record_id,pubmedID,title,authors,abstract,year,label_included,label_abstract_screening
2397,9657538,Effects of amlodipine and lisinopril on left ventricular mass and diastolic function in previously untreated patients with mild to moderate diastolic hypertension.,F W Beltman; W F Heesen; A J Smit; J F May; P A de Graeff; T K Havinga; F H Schuurman; E van der Veur; K I Lie; B Meyboom-de Jong,"The aim of the study was to compare the effects of two long-acting antihypertensive agents, the calcium-antagonist amlodipine and the ACE inhibitor lisinopril, on left ventricular mass and diastolic filling in patients with mild to moderate diastolic hypertension from primary care centres. It is a 1-year prospective, double-blind, randomized, parallel group, comparative study. Patients between 25 and 75 years of age with untreated hypertension with elevated diastolic blood pressure (> or = 95 mmHg) on three occasions (twice on the first visit and once only on the second and third visits) were recruited from a population survey. After 4 weeks placebo run-in 71 patients were randomized to dosages of amlodipine 5-10 mg or lisinopril 10-20 mg, which were titrated on the basis of the effects on blood pressure. Fifty-nine patients completed the study period. Primary endpoints were left ventricular mass index and early to atrial peak filling velocity. Office and ambulatory blood pressure and other echocardiographic measurements were considered secondary. Decrease in blood pressure was equal for both treatment regimens. A statistically significant decrease in left ventricular mass index in both treatment groups was observed: -11.0 g/m2 (95% CI: -6.0, -16.1) in the amlodipine group and -12.6 g/m2 (95% CI: -8.2, -17.0) in the lisinopril group. The higher the baseline value of left ventricular mass before treatment, the more the decrease after treatment. Early to atrial peak filling velocity did not change significantly within the treatment groups: +0.07 (95% CI: -0.01, +0.15) in the amlodipine group and +0.01 (95% CI: -0.06, +0.08) in the lisinopril group. However, analysis of time measurements of the early peak showed significant changes for both treatment groups. No significant differences in primary and secondary endpoints between treatment groups were found. Twelve patients did not complete the study, seven in amlodipine and five in lisinopril, basically due to adverse events. The effects of amlodipine and lisinopril on left ventricular mass and early to atrial filling peak velocity after 1 year of treatment in patients with previously untreated mild to moderate hypertension are similar. Further studies are recommended, particularly with a larger sample size and a follow-up of longer duration.",1998.0,0,0
2398,9657539,Regression of left ventricular wall thickness during ACE-inhibitor treatment of essential hypertension is associated with an increase in insulin mediated skeletal muscle blood flow.,P E Andersson; L Lind; B Andrén; A Hänni; R Reneland; C Berne; H Lithell,"Left ventricular hypertrophy (LVH) has been associated with insulin resistance, a condition with an impaired insulin-mediated vasodilation in skeletal muscle. ACE-inhibitors have been reported to be superior to most other antihypertensive drugs in inducing a regression of LVH. In a double-blind study with parallel groups, 50 patients with essential hypertension were randomized to treatment with either fosinopril (20 mg o.d.) or atenolol (50 mg o.d.) for 12-16 weeks. Left ventricle wall thickness (LVWT, defined as the sum of interventricular septum and posterior wall), diastolic function (represented by the ratio between the E-wave and the A-wave of mitral blood flow) and femoral artery blood flow (FBF) were evaluated using ultrasonic measurements. FBF was measured at normoinsulinemia and after 2 h of euglycemic hyperinsulinemia. Before treatment, the insulin-induced increase in FBF was inversely related to the LVWT (r = -0.52, p < 0.02). The reduction in ambulatory 24-h SBP/DBP was 13/9 mmHg for fosinopril and 15/14 for atenolol, ambulatory DBP being significantly more reduced by atenolol (p = 0.03 for difference in treatment effect). However, only fosinopril treatment resulted in a significant reduction in LVWT (from 20.5 mm to 19.4 mm, p < 0.05). The degree of reduction in LVWT was related to the increase in FBF in the fosinopril group (r = -0.45, p < 0.05). For fosinopril (but not for atenolol), there was a positive relationship between the change in E/A ratio and the change in femoral artery stroke volume (r = 0.80, p < 0.01). Impaired insulin-induced stimulation of leg blood flow was related to an increased LVWT. Furthermore, during fosinopril treatment, regression of LVWT was associated with enhanced skeletal muscle blood flow during hyperinsulinemia. This indicates that impaired peripheral blood flow (and thereby increased afterload) may be a possible mechanism explaining the previously found association between insulin resistance and cardiovascular hypertrophy.",1998.0,0,0
2399,9657623,Vagal cardiac activity in essential hypertension: the effects of metoprolol and ramipril.,R K Vesalainen; I M Kantola; K E Airaksinen; K U Tahvanainen; T J Kaila,"Cardiovascular parasympathetic activity is attenuated in essential hypertension. Both beta-adrenoceptor antagonists and angiotensin converting enzyme inhibitors have been reported to increase vagal modulation of heart rate and baroreflex sensitivity, but the relations between the antihypertensive and vagal cardiac effects of these drugs have remained unclear in essential hypertension. In the present study we evaluated the effects of a 4-week crossover monotherapy with metoprolol and ramipril on spectrum analysis indices of heart rate variability in the supine rest and head-up tilted positions, baroreflex sensitivity (phenylephrine method), and 24-h ambulatory blood pressure (BP) in 12 formerly untreated stage 1-2 essential hypertensive patients. Compared to the pretreatment values, both drugs decreased BP similarly and significantly. However, the drugs showed different effects on cardiac vagal activity: metoprolol increased significantly mean R-R interval, R-R interval total, and high-frequency variability at supine rest and baroreflex sensitivity, but ramipril did not significantly affect these variables. The metoprolol-induced decrease in ambulatory BP correlated with the prolongation of the R-R interval and the increase of high-frequency variability at supine rest. The present data show that 4-week treatment with metoprolol increases tonic and reflex vagal cardiac activity, whereas ramipril does not affect vagal cardiac control in essential hypertension. Increase in vagal activity may contribute to the BP-lowering effect of metoprolol in hypertensive patients.",1998.0,0,0
2400,9657627,Effects of an ACE inhibitor and a calcium channel blocker on cardiovascular autonomic nervous system and carotid distensibility in patients with mild to moderate hypertension.,H Tomiyama; Y Kimura; Y Sakuma; K Shiojima; A Yamamoto; I Saito; Y Ishikawa; H Yoshida; S Morita; N Doba,"We investigated the relationship between cardiovascular autonomic nervous system function and carotid arterial distensibility during treatment with an angiotensin converting enzyme inhibitor (derapril) or a calcium channel blocker (manidipine) for hypertension. In 37 patients with hypertension, autonomic function was assessed by heart rate variability and baroreceptor sensitivity using phenylephrine injection. Left ventricular mass index and carotid arterial distensibility were assessed by ultrasound examinations. Before the medication, both baroreceptor sensitivity and heart rate variability correlated with carotid arterial distensibility, but not with left ventricular mass index by multiple regression analysis. Subsequently, patients were randomly allocated into two groups, derapril (n = 18) and manidipine (n = 19) for 20 weeks. At the end of the study, the change in baroreceptor sensitivity correlated with change in carotid arterial distensibility (r = 0.41, P < .05), but not with change in left ventricular mass index. Although derapril and manidipine decreased blood pressure and left ventricular mass index to the same extent, the former improved heart rate variability, baroreceptor sensitivity (5.0 +/- 1.9 --> 5.6 +/- 2.0 msec/mm Hg), and carotid arterial distensibility (2.1 +/- 0.8 --> 2.5 +/- 1.0 %kPa), but the latter did not improve them at all. Thus, impairment of the autonomic balance was related to the impairment of carotid arterial distensibility in hypertension; derapril, but not manidipine, significantly improved these abnormalities.",1998.0,0,0
2401,9661803,"Long-term therapy with an ACE inhibitor, temocapril, reduces microalbuminuria in essential hypertension.",H Shionoiri; K Sugimoto; T Kosaka; E Kita; H Oda; T Ushikubo; T Goto; I Takasaki; G Yasuda,"The present study was conducted to prospectively evaluate whether a new ACE inhibitor, temocapril, could modify urinary microalbumin excretion rate (UAE) in a group of hypertensive outpatients who had no evidence of renal impairment. Sixty-three outpatients (32 men and 31 women; mean age, 59.9 +/- 1.5 yr) with essential hypertension entered the study, all having been treated for at least 6 mo with dihydropyridine calcium-channel blockers (CCBs: nitrendipine, nisoldipine, or amlodipine). Their blood pressures (BPs) had been controlled to adequate levels with the CCBs. None had overt proteinuria (determined by Albustix) or abnormal serum creatinine levels. After 3 mo of baseline observation under the previous treatment, the subjects were randomly divided into two groups. In group A (n = 31), the previously used CCBs were switched to temocapril, 2 to 4 mg once daily for 12 mo, and BP was controlled at a level equivalent to that during CCB treatment. In group B (n = 32), the subjects were maintained on their previous treatment for a further 12 mo. The effect of temocapril on BP appeared to be clinically similar to that of the previously used CCBs, but it significantly decreased UAE as compared with the previous therapy. In group A, UAE decreased significantly (p < 0.01) from the baseline value of 38.9 +/- 5.1 mg/g creatinine (Cr) to 22.2 +/- 4.2 and 25.3 +/- 5.6 mg/g Cr at the 6th and 12th months of temocapril therapy, respectively. In contrast, in group B UAE was unchanged (baseline 39.8 +/- 6.6 mg/g Cr; 6 mo, 44.6 +/- 6.8; 12 mo, 45.9 +/- 7.7). In group A, 17 of 31 patients (54.8%) had abnormal UAE levels (> or = 29.5 mg/g Cr) during previous therapy with CCBs, but 6 mo after switching to temocapril 25 of these patients (80.6%) had normal UAE (< 29.5 mg/g Cr). In group B, 15 of 32 patients (46.9%) had abnormal UAE levels during the observation period, and these abnormal UAE levels remained unchanged; 17 of the 32 patients (53.1%) had abnormal UAE levels after a further 6 mo of continued CCBs therapy. We conclude that long-term therapy with temocapril may provide renal protection by reducing UAE even in hypertensive patients with no evidence of renal impairment.",1998.0,0,0
2402,9663368,"Long-term efficacy, tolerability, and safety of the combination of enalapril and felodipine ER in the treatment of hypertension. Enalapril-Felodipine ER Factorial Study Group.",A H Gradman; N R Cutler; P J Davis; J A Robbins; R J Weiss; B C Wood; E L Michelson,"A recent 8-week, double-masked, placebo-controlled, 3 x 4 factorial-design study demonstrated that enalapril-felodipine extended-release (ER) combinations had statistically significant additive effects for reducing both sitting systolic blood pressure (SiSBP) and sitting diastolic blood pressure (SiDBP) and were generally well tolerated in hypertensive patients with SiDBPs ranging from 95 to 115 mm Hg. The present open-label study was undertaken to assess the long-term efficacy, tolerability, and safety of such combinations. Patients from the factorial study were eligible for the 1-year, open-label extension. Initially, all patients received enalapril 5 mg-felodipine ER 2.5 mg once daily; if SiDBP was not controlled (< 90 mm Hg) after 4 weeks of treatment, the dose was titrated upward at 2- to 4-week intervals to a maximum of enalapril 10 mg-felodipine ER 10 mg. Hydrochlorothiazide (HCTZ) 12.5 mg was added to the regimen of patients whose hypertension was not controlled at the highest enalapril-felodipine ER dose. A total of 507 patients were enrolled, of whom 502 were assessable. At their last study visit, 391 (78%) of the assessable patients were receiving only an enalapril-felodipine ER combination. The enalapril-felodipine ER combinations resulted in mean trough SiDBPs of 85 to 89 mm Hg (decreases of 13 to 16 mm Hg from baseline) and SiSBPs of 137 to 140 mm Hg (decreases of 13 to 21 mm Hg). Overall, 407 (81%) of the 502 assessable patients achieved an SiDBP < 90 mm Hg or a reduction from baseline > or = 10 mm Hg (responders); such a response was recorded in 331 patients (66%) taking a combination of enalapril-felodipine ER alone and 76 patients (15%) taking the combination with the addition of HCTZ 12.5 mg. Blood pressure reductions were maintained throughout the treatment period. Drug-related adverse events were relatively infrequent, often transient, usually mild, and apparently not dose related. The most frequently reported drug-related adverse events were edema/swelling, asthenia/fatigue, dizziness, cough, and headache. These results suggest that combination therapy with enalapril-felodipine ER is effective for long-term blood pressure reduction, has an excellent safety profile, and is generally well tolerated. Addition of low-dose HCTZ to the enalapril-felodipine ER combination appears to provide further blood pressure control without increasing drug-related adverse events.",1998.0,0,0
2403,9663811,Determinants of the blood pressure response to the first dose of ACE inhibitor in mild to moderate congestive heart failure.,L Murray; I B Squire; J L Reid; K R Lees,"To investigate the relationship in patients with heart failure between BP response to the first dose of ACE inhibitor and (1) plasma drug concentration and (2) baseline clinical and laboratory variables. We studied individual placebo-corrected BP responses to initiation of treatment with one of a number ACE inhibitor preparations in 132 patients with mild to moderate CHF. Various pharmacokinetic/pharmacodynamic models were compared. We assessed the strength of association between baseline physiological and laboratory variables and the BP response as assessed directly from the AUC(0,10 h) and indirectly from the slope of the PK/PD relationship. Predictive models for response variables were developing using regression analysis. BP response was primarily related to plasma drug concentration. The association between the fall in BP and baseline variables was weak. The strongest single predictor of BP response was baseline mean arterial pressure (r2 = 5.8%, P = 0.02). The best combinations of predictor variables contained mean arterial pressure, plasma renin activity, creatinine concentration and age (r2 = 14.4%, P = 0.37). When the choice of ACE inhibitor was added, the predictive power of the model increased (r = 23.6%, P < 0.01) but left the majority of the variability in response unexplained. The first-dose blood pressure response to ACE inhibition cannot be accurately predicted from baseline pathophysiological variables in patients with mild to moderate CHF. The choice of ACE inhibitor accounts for a small proportion of the variability in response but wide inter-individual variability exists in the response to each treatment.",1998.0,0,0
2404,9663912,Reproducibility and clinical value of nocturnal hypotension: prospective evidence from the SAMPLE study. Study on Ambulatory Monitoring of Pressure and Lisinopril Evaluation.,S Omboni; G Parati; P Palatini; A Vanasia; M L Muiesan; C Cuspidi; G Mancia,"To assess whether modifications in the nighttime blood pressure fall caused by antihypertensive treatment predict the regression of end-organ damage of hypertension. The analysis was performed in patients with essential hypertension and echocardiographically detected left ventricular hypertrophy involved in the SAMPLE study. For each patient, ambulatory blood pressure monitoring and echocardiographic determination of left ventricular mass index were performed at the end of a 4-week wash-out pretreatment period, after 3 and 12 months of treatment with lisinopril or with lisinopril plus hydrochlorothiazide and after a final 4-week placebo period. For each ambulatory blood pressure monitoring the 24 h average, daytime average (0600-2400 h), night-time average (2400-0600 h) and day-night difference was computed. The percentages of dipper and non-dipper patients (i.e. the patients with night blood pressure falls greater and less than 10% of the daytime average, respectively) were also computed. The reproducibility of the day-night difference was low, both for comparison of the pretreatment and final placebo periods (n = 170) and for comparison of the third and the 12th month of treatment (n = 180). The reproducibility of the dipper-non-dipper dichotomy was also low, 35-40% of patients becoming non-dippers if they were dippers and vice versa, both with and without treatment The changes in left ventricular mass index after 12 months of treatment were significantly (P<0.01) related to the changes in 24 h, daytime and night-time blood pressure (r always > 0.33), but this was not the case for the treatment-induced modification of the day-night difference (r= -0.03 and -0.008 for systolic and diastolic blood pressures, respectively). Our results show that day-night blood pressure changes and the classification of patients into dippers and non-dippers are poorly reproducible over time. It also provides the first prospective evidence that treatment-induced changes in day-night blood pressure difference are not related to treatment-induced regression of left ventricular mass index, thus having a limited clinical significance.",1998.0,0,0
2405,9671045,Acute hyponatremic encephalopathy after a cerebrovascular accident.,N A Moussa; A R Osman; T M Yahya,"A 66-year-old hypertensive male with acute intracerebral hemorrhage developed acute hyponatremic coma 3 days after the addition of enalapril and a combination of amiloride and a thiazide diuretic to his hypotensive regimen. The patient recovered consciousness and serum sodium normalized 2 days after fluid restriction and withdrawal of both medications. Three weeks later, upon inadvertent reinstitution of enalapril and indapamide, severe hyponatremic encephalopathy promptly recurred; recovery was again rapid following fluid restriction and withdrawal of both medications. This temporal relationship establishes the thiazide diuretic or the angiotensin converting enzyme inhibitor or both as the cause of the profound symptomatic hyponatremia in this patient. Results of simultaneous serum and urine osmolality assays on several occasions were consistent with a decrease in free water clearance, a result of either increased antidiuretic hormone (ADH) secretion or potentiation of its peripheral action, and thiazide-induced natriuresis. The use of a thiazide diuretic in the presence of either of these aberrations of ADH homeostasis most likely explains the profound and rapid development of hyponatremia. Drug-induced disturbances in serum osmolality are a potentially reversible cause of deterioration of the mental state in a patient with an acute cerebrovascular accident.",1998.0,0,0
2406,9672278,Why deny ACE inhibitors to patients with aortic stenosis?,N L Cox; A R Abdul-Hamid; G P Mulley,,1998.0,0,0
2407,9674632,"Angiotensin-converting enzyme inhibition, but not calcium antagonism, improves a response of the renal vasculature to L-arginine in patients with essential hypertension.",Y Higashi; T Oshima; S Sasaki; Y Nakano; M Kambe; H Matsuura; G Kajiyama,"Endothelial function has been shown to be impaired in patients with essential hypertension. The purpose of the present study was to determine whether antihypertensive drug therapy improves impaired endothelium-dependent renal vasorelaxation in essential hypertensive patients without atherosclerosis. We evaluated the effects of intravenous infusion of L-arginine (500 mg/kg given over 30 minutes) on systemic and renal hemodynamics in 27 patients with mild to moderate essential hypertension who were randomly assigned to treatment with either the angiotensin-converting enzyme inhibitor imidapril or the calcium antagonist amlodipine for 12 weeks in a double-blind fashion. After the 12 weeks, the decrease in blood pressure was similar in the imidapril (n=14) and amlodipine (n=13) groups. The increase in renal plasma flow was also similar in both groups. L-Arginine-induced renovascular relaxation was increased by imidapril (renal plasma flow, 9.6+/-5.1% to 14.4+/-7.4%; renal vascular resistance, -10.4+/-8.1% to -16.7+/-9.2%, P<0.05, respectively) but not by amlodipine. Urinary excretion of nitrite/nitrate in response to L-arginine was significantly increased by imidapril (90+/-29% to 134+/-63%, P<0.05) but remained unchanged by amlodipine. These findings suggest that angiotensin-converting enzyme inhibition improves the impaired endothelium-dependent renovascular relaxation in patients with essential hypertension due to the increase in nitric oxide production and that the reduction in blood pressure with a calcium antagonist does not play a major role in the potentiation of L-arginine/nitric oxide-mediated effects.",1998.0,0,0
2408,9679720,Effect of single-drug therapy on reduction of left atrial size in mild to moderate hypertension: comparison of six antihypertensive agents.,J S Gottdiener; D J Reda; D W Williams; B J Materson; W Cushman; R J Anderson,"Cardiac effects of hypertension include increased left ventricular (LV) mass and LV hypertrophy, as well as increased left atrial size, a predictor of stroke and atrial fibrillation. Although literature on reduction of LV mass with antihypertensive therapy is extensive, little information is available on effects of treatment on left atrial size. Patients with mild to moderate hypertension (diastolic blood pressure 95 to 109 mm Hg) were randomly allocated to treatment with atenolol, captopril, clonidine, diltiazem, hydrochlorothiazide, or prazosin in a double-masked trial. Two-dimensional targeted M-mode echocardiography was used to assess left atrial size and LV mass at baseline, 8 weeks, and 1 and 2 years. Longitudinal analysis examined changes in left atrial size from the baseline study, statistically adjusting for age, race, pretreatment left atrial size and LV mass, and serial measurements of systolic blood pressure, body weight, urinary sodium excretion, and physical activity score. Without adjustment for covariates, only hydrochlorothiazide was associated with decreases in left atrial size from baseline at 8 weeks (-1.0 +/- 5.2 mm; P=0.052), 1 year (-2.0 +/- 5.1 mm; P=0.02), and 2 years (4.6+/-7.2 mm; P=0.002). After adjustment for effects of covariates, patients with normal left atrial size had greater reduction (-3.3 mm) in left atrial size at 2 years with hydrochlorothiazide than with any other drug. For patients with left atrial enlargement, left atrial size decreased significantly with hydrochlorothiazide, atenolol, clonidine, and diltiazem at 1 year and with all treatments at 2 years. However, reduction at 2 years was greater with hydrochlorothiazide than with captopril or prazosin. Antihypertensive drugs differ in their effects on left atrial size. Hydrochlorothiazide was associated with greater overall reduction of left atrial size than other drugs effective for the treatment of hypertension. Reduction of left atrial size with therapy is in part independent of factors known to influence left atrial size, including LV mass and reduction of LV mass with treatment. The clinical benefit of reducing left atrial size with antihypertensive treatment remains to be determined.",1998.0,0,0
2409,9681661,"Effects of a new angiotensin-converting enzyme inhibitor, alacepril, on changes in neurohormonal factors and arterial baroreflex sensitivity in patients with congestive heart failure.",T Kinugawa; M Kato; M Mori; A Endo; T Kato; T Hamada; N Noguchi; H Omodani; S Osaki; K Ogino; H Miyakoda; I Hisatome; C Shigemasa,"Patients with heart failure have abnormal neurohormonal regulation during orthostatic stress, and abnormal arterial baroreflex function. This study investigated the effects of alacepril, a new angiotensin-converting enzyme inhibitor with sulfhydryls, on changes in neurohormonal factors during tilt and on the arterial baroreflex control of heart rate. Plasma concentrations of noradrenaline, adrenaline, renin activity, angiotensin II, and atrial natriuretic peptide were measured at supine rest and after 30 degrees head-up tilt with measurements of central venous pressure and cardiac dimensions in seven patients with congestive heart failure (65 years, ejection fraction = 34%). Arterial baroreflex control of heart rate was assessed by phenylephrine bolus. The arterial baroreflex test was re-examined 3 h after oral alacepril (37.5 mg). The tilt and arterial baroreflex tests were repeated 12 weeks after alacepril treatment (50 mg x day(-1)). Heart rate, blood pressure, and neurohormonal factors did not differ before and after chronic alacepril, except for a trend toward an increase in renin activity (2.0 vs 4.9 ng x ml(-1) x h(-1)). Head-up tilt decreased central venous pressure (-2.5 mmHg) with a decrease in cardiac dimensions in the pre-alacepril phase. These changes were accompanied by increases in noradrenaline, adrenaline, and angiotensin II and a decrease in atrial natriuretic peptide. After chronic alacepril, the increase in noradrenaline during head-up tilt tended to be smaller (84 vs 30 pg x ml(-1)), with similar changes in central venous pressure (-3.4 mmHg) and cardiac dimensions. Both acute (3.6 vs 4.8 ms mmHg(-1)) and chronic (3.6 vs 6.7 ms mmHg(-1)) alacepril treatment was associated with a trend towards an increase in the arterial baroreflex control of heart rate. These results suggest that treatment with alacepril may cause a reduction of sympathetic activation during orthostatic stress and may enhance arterial baroreflex function in patients with mild to moderate heart failure.",1998.0,0,0
2410,9690951,"Perindopril postmarketing surveillance: a 12 month study in 47,351 hypertensive patients.",C Speirs; F Wagniart; L Poggi,"To gain information on serious adverse events in a large number of patients exposed to perindopril. Four thousand seven hundred and eighty-eight general practitioners throughout France collaborated in the recruitment of 47,351 patients for a 12 month postmarketing study. Data collection was undertaken by company representatives under the supervision of nine regional medical officers. Computerised data entry was performed by six pharmaceutical officers. Serious adverse events were later individually reviewed medically. Withdrawals due to adverse events occurred in 6.1% of female and 3.2% of males patients. The ascertainment of adverse events in this study approved satisfactory, as shown by the reported incidence of cough, which was 11.3% in women and 7.8% in men, this being compatible with the best estimates of the true incidence of cough during ACE-inhibitor therapy. Serious adverse reactions-anaphylaxis and blood dyscrasias-were rare. This study successfully followed a large cohort of patients treated with perindopril and failed to demonstrate any unexpected hazards.",1998.0,0,0
2411,9696956,A Bayesian neural network method for adverse drug reaction signal generation.,A Bate; M Lindquist; I R Edwards; S Olsson; R Orre; A Lansner; R M De Freitas,"The database of adverse drug reactions (ADRs) held by the Uppsala Monitoring Centre on behalf of the 47 countries of the World Health Organization (WHO) Collaborating Programme for International Drug Monitoring contains nearly two million reports. It is the largest database of this sort in the world, and about 35,000 new reports are added quarterly. The task of trying to find new drug-ADR signals has been carried out by an expert panel, but with such a large volume of material the task is daunting. We have developed a flexible, automated procedure to find new signals with known probability difference from the background data. Data mining, using various computational approaches, has been applied in a variety of disciplines. A Bayesian confidence propagation neural network (BCPNN) has been developed which can manage large data sets, is robust in handling incomplete data, and may be used with complex variables. Using information theory, such a tool is ideal for finding drug-ADR combinations with other variables, which are highly associated compared to the generality of the stored data, or a section of the stored data. The method is transparent for easy checking and flexible for different kinds of search. Using the BCPNN, some time scan examples are given which show the power of the technique to find signals early (captopril-coughing) and to avoid false positives where a common drug and ADRs occur in the database (digoxin-acne; digoxin-rash). A routine application of the BCPNN to a quarterly update is also tested, showing that 1004 suspected drug-ADR combinations reached the 97.5% confidence level of difference from the generality. Of these, 307 were potentially serious ADRs, and of these 53 related to new drugs. Twelve of the latter were not recorded in the CD editions of The physician's Desk Reference or Martindale's Extra Pharmacopoea and did not appear in Reactions Weekly online. The results indicate that the BCPNN can be used in the detection of significant signals from the data set of the WHO Programme on International Drug Monitoring. The BCPNN will be an extremely useful adjunct to the expert assessment of very large numbers of spontaneously reported ADRs.",1998.0,0,0
2412,9699935,"Gender differences in baseline variables, therapies and outcomes in Chinese patients with acute myocardial infarction.",P H Chu; C W Chiang; N J Cheng; Y L Ko; C J Chang; W J Chen; C T Kuo; T S Hsu; Y S Lee,"We prospectively studied the gender differences of baseline variables, therapies, and outcomes among a cohort of 369 Chinese patients with acute myocardial infarction from 1990 to 1995. There were 277 male and 92 female patients. The male gender had a younger mean (+/-SD) age (61.5+/-10.7 vs. 67.1+/-11.7 years, P<0.0001). Hypercholesterolemia (201.2+/-44.2 vs. 187.5+/-43.7 mg/dl, P=0.0111) and obesity (25.0 vs. 15.9%, P=0.0494) were more prominent in the female. Smoking was more prevalent in the male (78.3 vs. 18.5%, P<0.0001). The male group also had more frequent use of thrombolytic agents (19.1 vs. 9.8%, P=0.0377), beta-blockers (61.7 vs. 47.8%, P=0.0191) and heparin (25.3 vs. 12.0%, P=0.0075); but less use of angiotensin-converting enzyme inhibitors (6.9 vs. 15.2%, P=0.0149). The condition on admission was worse in the female group (Killip classification (1.5+/-0.9 vs. 1.9+/-1.0, P=0.0022), myocardial failure (8.7 vs. 2.9%, P=0.0178) and cardiomegaly (65.2 vs. 53.1%, P=0.0419). During a follow-up duration of 26.4+/-24.1 and 22.9+/-23.9 months respectively, the mortality rate was lower in the male (19.5 vs. 30.4%, P=0.0288). However after adjustment for the effect of age, the differences in Killip classification, myocardial failure, cardiomegaly and mortality became insignificant.",1998.0,0,0
2413,9701103,Subgroup and per-protocol analysis of the randomized European Trial on Isolated Systolic Hypertension in the Elderly.,J A Staessen; R Fagard; L Thijs; H Celis; W H Birkenhäger; C J Bulpitt; P W de Leeuw; A E Fletcher; M R Babarskiene; F Forette; J Kocemba; T Laks; G Leonetti; C Nachev; J C Petrie; J Tuomilehto; H Vanhanen; J Webster; Y Yodfat; A Zanchetti,"In 1989, the European Working Party on High Blood Pressure in the Elderly started the double-blind, placebo-controlled, Systolic Hypertension in Europe Trial to test the hypothesis that antihypertensive drug treatment would reduce the incidence of fatal and nonfatal stroke in older patients with isolated systolic hypertension. This report addresses whether the benefit of antihypertensive treatment varied according to sex, previous cardiovascular complications, age, initial blood pressure (BP), and smoking or drinking habits in an intention-to-treat analysis and explores whether the morbidity and mortality results were consistent in a per-protocol analysis. After stratification for center, sex, and cardiovascular complications, 4695 patients 60 years of age or older with a systolic BP of 160 to 219 mm Hg and diastolic BP less than 95 mm Hg were randomized. Active treatment consisted of nitrendipine (10-40 mg/d), with the possible addition of enalapril maleate (5-20 mg/d) and/or hydrochlorothiazide (12.5-25 mg/d), titrated or combined to reduce the sitting systolic BP by at least 20 mm Hg, to below 150 mm Hg. In the control group, matching placebo tablets were employed similarly. In the intention-to-treat analysis, male sex, previous cardiovascular complications, older age, higher systolic BP, and smoking at randomization were positively and independently correlated with cardiovascular risk. Furthermore, for total (P = .009) and cardiovascular (P = .09) mortality, the benefit of antihypertensive drug treatment weakened with advancing age; for total mortality (P = .05), the benefit increased with higher systolic BP at entry, while for fatal and nonfatal stroke (P = .01), it was most evident in nonsmokers (92.5% of all patients). In the perprotocol analysis, active treatment reduced total mortality by 24% (P = .05), reduced all fatal and nonfatal cardiovascular end points by 32% (P<.001), reduced all strokes by 44% (P = .004), reduced nonfatal strokes by 48% (P = .005), and reduced all cardiac end points, including sudden death, by 26% (P = .05). In elderly patients with isolated systolic hypertension, stepwise antihypertensive drug treatment, starting with the dihydropyridine calcium channel blocker nitrendipine, improves prognosis. The per-protocol analysis suggested that treating 1000 patients for 5 years would prevent 24 deaths, 54 major cardiovascular end points, 29 strokes, or 25 cardiac end points. The effects of antihypertensive drug treatment on total and cardiovascular mortality may be attenuated in very old patients.",1998.0,0,0
2414,9702445,Long-term lisinopril therapy reduces exercise-induced albuminuria in normoalbuminuric normotensive IDDM patients.,J A Tuominen; P Ebeling; V A Koivisto,"To study the effect of lisinopril on the exercise-induced urinary albumin excretion rate. A total of 26 IDDM patients with normoalbuminuria were randomized into two groups, with one group receiving placebo (n = 13, age 36 +/- 3 years, BMI 24.5 +/- 1.1 kg/m2) and the other group receiving an average of 15 mg lisinopril daily (n = 13, age 34 +/- 2 years, BMI 24.4 +/- 0.9 kg/m2). Overnight and exercise-induced urinary albumin excretion rate was measured at baseline and after 1 and 2 years of treatment. Two patients in the placebo group and none in the lisinopril group developed microalbuminuria. In the lisinopril group, the exercise-induced urinary albumin excretion rate diminished 46% after the 1st year (P = 0.059) and 66% (P < 0.01) after the 2nd year. However, it remained unchanged in the control group. Systolic blood pressure (sBP) and diastolic blood pressure (dBP) were similar at baseline and after 1 year, but at 2 years, sBP was 13 mmHg lower (P = 0.03) and dBP was 9 mmHg lower (P = 0.052) in the lisinopril group as compared with the control group. The dBP decreased significantly at 1 and 2 years in the lisinopril group, while there was no significant change in the sBP. In the whole group at baseline, the overnight albumin excretion rate correlated with HbA1c (r = 0.50, P < 0.01) and the duration of diabetes (r = 0.39, P < 0.05), and sBP correlated with both the overnight (r = 0.42, P < 0.05) and the exercise-induced (r = 0.48, P < 0.05) albumin excretion rate. Glycemic control and blood pressure are directly related to the overnight albumin excretion rate also in normotensive normoalbuminuric IDDM patients. Lisinopril treatment reduces the exercise-induced urinary albumin excretion rate in such patients. These data suggest a protective effect of lisinopril against the development of microalbuminuria.",1998.0,0,0
