openalex_id,doi,pmid,lens_id,label_included,label_abstract_included,Unnamed: 6,Unnamed: 7
https://openalex.org/w2261735716,https://doi.org/10.1016/j.jclinepi.2015.12.010,,067-793-693-738-167,0,,,
https://openalex.org/w4247267096,https://doi.org/10.17706/ijcce.2016.5.4.294-301,,148-862-933-035-907,0,,,
https://openalex.org/w2769209484,https://doi.org/10.1021/acs.analchem.7b02222,,054-132-094-768-153,0,,,
https://openalex.org/w3040523600,https://doi.org/10.1007/978-3-030-52243-8_8,,028-818-429-261-316,0,,,
https://openalex.org/w3041038332,https://doi.org/10.1155/2020/8895429,,098-746-227-749-822,0,,,
https://openalex.org/w2602584208,https://doi.org/10.1001/jama.2016.20644,,000-248-545-117-401,0,,,
https://openalex.org/w2467762837,https://doi.org/10.3390/molecules21070853,,124-863-671-174-424,0,,,
https://openalex.org/w2606416966,https://doi.org/10.1109/bhi.2017.7897215,,006-692-263-008-695,1,,,
https://openalex.org/w3080922200,https://doi.org/10.1145/3394486.3403092,,043-775-628-080-522,0,,,
https://openalex.org/w2204421509,https://doi.org/10.1145/2832987.2833078,,041-366-521-868-598,0,,,
https://openalex.org/w2024737681,https://doi.org/10.12688/f1000research.6120.1,,042-716-203-664-745,0,,,
https://openalex.org/w2897363389,https://doi.org/10.1109/cec.2018.8477757,,069-090-887-190-998,0,,,
https://openalex.org/w2294177437,https://doi.org/10.1145/2815782.2815803,,021-629-719-405-384,0,,,
https://openalex.org/w1978763244,https://doi.org/10.1016/j.nicl.2013.05.004,,038-712-567-690-669,0,,,
https://openalex.org/w2795078744,https://doi.org/10.1007/978-1-4939-9686-5_19,,092-780-451-774-29X,0,,,
https://openalex.org/w2768604270,https://doi.org/10.1145/3133837,,068-544-929-237-561,0,,,
https://openalex.org/w2894776090,https://doi.org/10.5853/jos.2017.02922,,059-632-380-908-463,0,,,
https://openalex.org/w1883808200,https://doi.org/10.1007/978-3-642-24319-6_44,,086-074-685-317-694,0,,,
https://openalex.org/w2582170622,https://doi.org/10.1371/journal.pntd.0005316,,,0,,,
https://openalex.org/w1968715864,https://doi.org/10.1371/journal.pntd.0001957,,135-347-637-993-897,0,,,
https://openalex.org/w1499705617,https://doi.org/10.1016/j.compbiomed.2015.06.008,,013-150-830-144-19X,0,,,
https://openalex.org/w2963999254,https://doi.org/10.1145/3233795.3233799,,,0,,,
https://openalex.org/w3039728372,https://doi.org/10.1016/j.procs.2020.06.033,,065-725-448-196-942,1,,,
https://openalex.org/w2111659581,https://doi.org/10.1145/2556288.2557211,,002-294-033-890-898,0,,,
https://openalex.org/w2005888303,https://doi.org/10.1371/journal.pone.0087594,,031-094-207-911-042,0,,,
https://openalex.org/w2943009420,https://doi.org/10.5958/0976-5506.2019.00898.2,,045-103-851-318-434,0,,,
https://openalex.org/w4231345085,https://doi.org/10.1109/icpc.2015.24,,086-836-597-870-48X,0,,,
https://openalex.org/w2548127145,https://doi.org/10.15406/jhvrv.2016.04.00119,,085-552-989-561-853,0,,,
https://openalex.org/w2755695124,https://doi.org/10.1103/physrevb.96.205152,,115-102-507-910-001,0,,,
https://openalex.org/w2102540190,https://doi.org/10.1145/1953163.1953242,,053-664-143-599-466,0,,,
https://openalex.org/w2774788879,https://doi.org/10.1109/icsipa.2017.8120663,,004-035-013-130-29X,1,,,
https://openalex.org/w2805366407,https://doi.org/10.1007/s12652-018-0878-0,,,0,,,
https://openalex.org/w2990985445,https://doi.org/10.1021/acs.jctc.9b00876,,052-556-858-157-149,0,,,
https://openalex.org/w2996338567,https://doi.org/10.1021/acsnano.9b08151,,050-938-990-266-730,0,,,
https://openalex.org/w3033135408,https://doi.org/10.2196/18747,,018-700-968-471-826,0,,,
https://openalex.org/w2062672991,https://doi.org/10.1109/icmlc.2010.5580868,,052-881-431-266-441,0,,,
https://openalex.org/w2993511822,https://doi.org/10.14260/jemds/2019/713,,,0,,,
https://openalex.org/w3049134336,https://doi.org/10.1101/2020.08.15.20175687,,084-451-553-954-841,0,,,
https://openalex.org/w2275318964,https://doi.org/10.7554/elife.08206,,006-680-427-470-58X,0,,,
https://openalex.org/w2536280620,https://doi.org/10.21276/aimdr.2016.2.6.mb2,,161-986-311-445-27X,0,,,
https://openalex.org/w2026133224,https://doi.org/10.1017/s0950268811001063,,030-618-422-339-323,0,,,
https://openalex.org/w2985951658,https://doi.org/10.1093/trstmh/trz099,,028-898-694-452-503,0,,,
https://openalex.org/w3032518247,https://doi.org/10.1021/acsnano.9b09049,,056-787-852-703-78X,0,,,
https://openalex.org/w2765961803,https://doi.org/10.1007/s10916-017-0834-0,,,0,,,
https://openalex.org/w2618918222,https://doi.org/10.1016/j.tele.2017.05.007,,,0,,,
https://openalex.org/w2777710857,,,,0,,,
https://openalex.org/w2798420710,https://doi.org/10.1007/978-1-4614-8757-9_84-1,,,0,,,
https://openalex.org/w2532271583,https://doi.org/10.1590/1516-4446-2015-1877,,008-980-704-591-740,0,,,
https://openalex.org/w3014059898,https://doi.org/10.1016/j.heliyon.2020.e03657,,174-587-594-566-226,1,,,
https://openalex.org/w3011756984,https://doi.org/10.1101/2020.03.14.992156,,003-760-513-305-581,0,,,
https://openalex.org/w2962682616,https://doi.org/10.1093/cid/ciz678,,125-140-435-197-728,0,,,
https://openalex.org/w1973766680,https://doi.org/10.1145/2388676.2388789,,136-132-193-920-942,0,,,
https://openalex.org/w3013936990,https://doi.org/10.1016/j.eij.2020.02.006,,018-625-998-642-326,0,,,
https://openalex.org/w2339273725,https://doi.org/10.1038/srep24496,,048-366-175-952-870,0,,,
https://openalex.org/w2989815382,https://doi.org/10.1201/9780367811037-17,,,0,,,
https://openalex.org/w2094543349,https://doi.org/10.1371/journal.pntd.0002746,,024-439-126-613-42X,0,,,
https://openalex.org/w1966614698,https://doi.org/10.1145/2018358.2018373,,067-589-403-045-752,0,,,
https://openalex.org/w1984202455,https://doi.org/10.1590/s0074-02762011000700009,,010-912-740-329-931,0,,,
https://openalex.org/w2504541653,https://doi.org/10.1016/s2214-109x(16)30094-8,,,0,,,
https://openalex.org/w3117159916,https://doi.org/10.21203/rs.2.18485/v1,,069-130-367-441-187,0,,,
https://openalex.org/w2161961282,https://doi.org/10.5120/16102-5353,,149-323-523-938-322,1,,,
https://openalex.org/w3005230186,https://doi.org/10.1109/icecos47637.2019.8984577,,043-754-623-801-033,0,,,
https://openalex.org/w2923537029,https://doi.org/10.1103/revmodphys.91.045002,,061-366-914-102-222,0,,,
https://openalex.org/w4212791969,https://doi.org/10.1515/9783110648195-011,,100-701-792-516-926,0,,,
https://openalex.org/w2906353349,https://doi.org/10.1073/pnas.1808080116,,114-904-402-515-724,0,,,
https://openalex.org/w2792884127,,,,0,,,
https://openalex.org/w2990308980,https://doi.org/10.3389/fimmu.2019.02820,,091-845-856-278-567,0,,,
https://openalex.org/w2940692219,https://doi.org/10.1109/iccsp.2019.8697909,,055-000-462-103-166,1,,,
https://openalex.org/w4235844279,https://doi.org/10.1109/wsc.2013.6721536,,034-903-354-784-246,0,,,
https://openalex.org/w2516110435,https://doi.org/10.1371/journal.pntd.0004860,,099-559-393-102-613,0,,,
https://openalex.org/w2966459550,https://doi.org/10.1145/3341042.3341065,,021-556-560-465-494,0,,,
https://openalex.org/w4236625831,https://doi.org/10.1371/journal.pntd.0006424,,,0,,,
https://openalex.org/w2006305009,https://doi.org/10.1016/j.vaccine.2012.04.081,,,0,,,
https://openalex.org/w2042296808,https://doi.org/10.1145/2767151,,025-193-318-689-727,0,,,
https://openalex.org/w2791592529,https://doi.org/10.1007/978-3-319-76348-4_50,,012-548-238-265-383,0,,,
https://openalex.org/w133014435,https://doi.org/10.1007/978-3-642-40728-4_58,,172-814-151-508-638,0,,,
https://openalex.org/w2968663739,https://doi.org/10.1021/acssensors.9b00809,,019-394-735-326-63X,0,,,
https://openalex.org/w2007878250,https://doi.org/10.1145/2030376.2030389,,009-119-667-594-210,0,,,
https://openalex.org/w2908710496,https://doi.org/10.1145/3226595,,,0,,,
https://openalex.org/w2891369936,https://doi.org/10.1007/978-3-319-75623-3_23,,046-010-403-248-659,0,,,
https://openalex.org/w2999956781,https://doi.org/10.1145/3366174.3366187,,116-394-190-269-896,0,,,
https://openalex.org/w2534213323,https://doi.org/10.1007/978-981-10-3770-2_68,,019-355-720-258-572,0,,,
https://openalex.org/w2784115825,https://doi.org/10.3233/idt-180330,,,0,,,
https://openalex.org/w4249139308,https://doi.org/10.1371/journal.pntd.0007252,,112-959-418-245-402,0,,,
https://openalex.org/w2092064877,https://doi.org/10.1109/tnsre.2014.2374471,,101-760-296-229-334,0,,,
https://openalex.org/w2913930686,https://doi.org/10.5772/intechopen.81277,,117-702-815-963-06X,0,,,
https://openalex.org/w1882572081,https://doi.org/10.1186/s12859-015-0644-7,,027-558-534-331-545,0,,,
https://openalex.org/w2933008999,https://doi.org/10.1145/3290605.3300869,,010-651-006-507-972,0,,,
https://openalex.org/w2021735138,https://doi.org/10.1145/2331042.2331059,,,0,,,
https://openalex.org/w2376791049,,,,0,,,
https://openalex.org/w2508247722,https://doi.org/10.1186/s12936-016-1491-3,,044-283-108-151-943,0,,,
https://openalex.org/w2592594462,https://doi.org/10.1145/3038462.3038469,,007-182-103-780-551,0,,,
https://openalex.org/w4242965796,https://doi.org/10.21203/rs.2.17747/v1,,019-963-971-785-19X,0,,,
https://openalex.org/w2525985184,https://doi.org/10.22360/springsim.2016.cns.009,,,0,,,
https://openalex.org/w2120701355,https://doi.org/10.1093/cercor/bhu100,,044-141-263-286-481,0,,,
https://openalex.org/w2756108401,https://doi.org/10.1109/embc.2017.8037098,,001-052-774-706-412,0,,,
https://openalex.org/w1963984288,https://doi.org/10.1001/archneurol.2010.317,,080-098-088-598-094,0,,,
https://openalex.org/w2783602050,https://doi.org/10.2105/ajph.2017.304245,,118-405-025-806-022,0,,,
https://openalex.org/w2758566449,https://doi.org/10.5555/3140065.3140072,,,0,,,
https://openalex.org/w2145743834,https://doi.org/10.2217/fmb.11.3,,032-967-515-037-867,0,,,
https://openalex.org/w3018669493,https://doi.org/10.33192/smj.2020.34,,,0,,,
https://openalex.org/w3013305792,https://doi.org/10.1101/2020.03.28.20019463,,083-591-153-332-865,0,,,
https://openalex.org/w2169771098,https://doi.org/10.5555/2693848.2694012,,,0,,,
https://openalex.org/w2941494084,https://doi.org/10.1007/978-3-030-18579-4_11,,008-758-203-902-603,0,,,
https://openalex.org/w2077191558,https://doi.org/10.1016/j.jbi.2008.11.005,,021-055-256-564-548,1,,,
https://openalex.org/w2072937224,https://doi.org/10.1145/2452376.2452453,,087-779-929-057-910,0,,,
https://openalex.org/w111005305,,,,0,,,
https://openalex.org/w2761125724,https://doi.org/10.1145/3126519,,013-292-798-323-641,0,,,
https://openalex.org/w3049405423,https://doi.org/10.1109/access.2020.3016782,,179-898-883-160-775,0,,,
https://openalex.org/w2482218536,https://doi.org/10.5005/jp/books/10637_86,,,0,,,
https://openalex.org/w4212838944,https://doi.org/10.26226/morressier.5ad774dfd462b80296ca6b50,,032-095-611-999-905,0,,,
https://openalex.org/w2904170449,https://doi.org/10.2147/jbm.s187081,,038-897-937-086-631,0,,,
https://openalex.org/w2925613093,https://doi.org/10.1016/j.compbiomed.2019.04.002,,,0,,,
https://openalex.org/w1906632846,https://doi.org/10.1145/2740908.2743052,,080-573-702-874-328,0,,,
https://openalex.org/w4256331315,https://doi.org/10.1128/9781555818814.ch11.6,,041-151-223-597-840,0,,,
https://openalex.org/w2906931310,https://doi.org/10.1145/3309171.3309180,,149-330-747-661-612,0,,,
https://openalex.org/w2189264859,https://doi.org/10.1371/journal.pntd.0004040,,,0,,,
https://openalex.org/w2906964056,https://doi.org/10.1109/itme.2018.00020,,051-497-024-306-95X,0,,,
https://openalex.org/w2989928108,https://doi.org/10.1145/3363459.3363534,,093-041-973-873-719,0,,,
https://openalex.org/w1979504893,https://doi.org/10.1109/bhi.2014.6864440,,048-902-555-861-686,0,,,
https://openalex.org/w2793992164,https://doi.org/10.1172/jci.insight.97018,,031-148-480-280-334,0,,,
https://openalex.org/w3049047655,https://doi.org/10.1371/journal.pntd.0008587,,,0,,,
https://openalex.org/w2096464093,https://doi.org/10.2174/1389557515666150219130554,,081-641-992-351-805,0,,,
https://openalex.org/w2899678759,https://doi.org/10.1017/ice.2018.265,,076-961-874-232-217,0,,,
https://openalex.org/w2941089296,https://doi.org/10.1016/j.compchemeng.2019.04.003,,,0,,,
https://openalex.org/w2071506605,https://doi.org/10.4081/gh.2012.127,,059-789-219-549-818,0,,,
https://openalex.org/w2972353317,https://doi.org/10.18178/ijmlc.2019.9.5.853,,,0,,,
https://openalex.org/w3042524109,https://doi.org/10.3390/biom10071058,,076-056-146-563-528,0,,,
https://openalex.org/w2158109789,https://doi.org/10.1093/trstmh/trv050,,062-894-814-300-390,0,,,
https://openalex.org/w2953382464,https://doi.org/10.48550/arxiv.1811.04461,,,0,,,
https://openalex.org/w2433850149,https://doi.org/10.2174/1386207319666160610080716,,087-925-591-309-49X,1,,,
https://openalex.org/w2330126911,https://doi.org/10.4269/ajtmh.15-0345,,010-338-484-788-886,0,,,
https://openalex.org/w2153128045,https://doi.org/10.1109/icmla.2012.184,,012-739-662-470-855,0,,,
https://openalex.org/w2572534728,https://doi.org/10.1109/vcip.2016.7805421,,152-898-580-905-565,0,,,
https://openalex.org/w2314414246,https://doi.org/10.20546/ijcmas.2016.504.035,,,0,,,
https://openalex.org/w2565138492,https://doi.org/10.1109/ds-rt.2016.34,,049-290-471-381-505,0,,,
https://openalex.org/w2163240555,https://doi.org/10.2174/187152611794407782,,006-539-255-210-796,0,,,
https://openalex.org/w2940047635,https://doi.org/10.1001/jama.2019.3459,,,0,,,
https://openalex.org/w2768087388,https://doi.org/10.1016/j.compbiomed.2017.11.001,,,0,,,
https://openalex.org/w3022987161,https://doi.org/10.1093/nar/gkaa372,,002-008-577-951-476,0,,,
https://openalex.org/w2522425045,https://doi.org/10.1016/j.jbi.2016.09.012,,053-131-103-928-454,0,,,
https://openalex.org/w2793676740,https://doi.org/10.1016/j.jcrc.2018.01.022,,,0,,,
https://openalex.org/w2517204460,https://doi.org/10.1001/jama.2016.11236,,056-850-888-791-186,0,,,
https://openalex.org/w2794437375,https://doi.org/10.1002/jcb.26719,,049-975-425-660-45X,0,,,
https://openalex.org/w2946941934,https://doi.org/10.1186/s12936-019-2822-y,,061-199-034-151-848,0,,,
https://openalex.org/w3037198355,,,,0,,,
https://openalex.org/w2065741000,https://doi.org/10.1001/jamainternmed.2014.2918,,077-344-727-137-781,0,,,
https://openalex.org/w2902322176,https://doi.org/10.2174/1568026619666181130121558,,083-643-845-542-777,0,,,
https://openalex.org/w2617350882,https://doi.org/10.48550/arxiv.1705.07807,,,0,,,
https://openalex.org/w3048529821,https://doi.org/10.1016/j.tube.2020.101984,,050-254-249-441-009,0,,,
https://openalex.org/w2899714379,https://doi.org/10.7189/jogh.08.020704,,027-833-181-476-522,0,,,
https://openalex.org/w2742936012,https://doi.org/10.1109/taslp.2018.2800525,,059-399-648-920-239,0,,,
https://openalex.org/w2955321173,https://doi.org/10.1093/infdis/jiz317,,,0,,,
https://openalex.org/w1814410238,https://doi.org/10.1586/14737159.2015.1059278,,048-586-544-009-998,0,,,
https://openalex.org/w2962969874,https://doi.org/10.14733/cadaps.2020.s1.12-22,,,0,,,
https://openalex.org/w2945725899,https://doi.org/10.1145/3316782.3316795,,093-361-210-208-887,0,,,
https://openalex.org/w2269050013,https://doi.org/10.4269/ajtmh.15-0083,,002-448-338-578-757,0,,,
https://openalex.org/w2094635458,https://doi.org/10.1109/socpar.2011.6089093,,105-510-808-458-004,0,,,
https://openalex.org/w2805233667,https://doi.org/10.1109/taslp.2018.2842156,,017-090-415-316-904,0,,,
https://openalex.org/w2964017725,https://doi.org/10.1145/3233795.3233801,,,0,,,
https://openalex.org/w2068613509,https://doi.org/10.1016/j.artmed.2013.02.004,,,0,,,
https://openalex.org/w2032238893,https://doi.org/10.1145/2694344.2694365,,111-781-598-143-128,0,,,
https://openalex.org/w4246774168,https://doi.org/10.1371/image.pntd.v04.i06,,054-573-591-790-988,0,,,
https://openalex.org/w2153398784,https://doi.org/10.1371/journal.pntd.0001240,,000-819-240-268-491,0,,,
https://openalex.org/w2962800573,https://doi.org/10.1016/j.heliyon.2019.e02080,,180-810-734-269-706,0,,,
https://openalex.org/w2015478307,https://doi.org/10.1145/1924559.1924617,,086-440-729-639-474,0,,,
https://openalex.org/w3043626621,https://doi.org/10.1007/s00500-020-05179-x,,,0,,,
https://openalex.org/w2334793644,https://doi.org/10.7763/ijcee.2011.v3.414,,,0,,,
https://openalex.org/w2770308328,https://doi.org/10.48550/arxiv.1711.06346,,,0,,,
https://openalex.org/w2003537793,https://doi.org/10.1007/s11095-013-1170-9,,,0,,,
https://openalex.org/w3011761729,https://doi.org/10.1016/j.asoc.2020.106250,,100-636-640-958-612,0,,,
https://openalex.org/w2895274073,https://doi.org/10.24018/ejers.2018.3.10.897,,004-372-552-718-68X,0,,,
https://openalex.org/w2091356402,https://doi.org/10.1021/ci500077v,,022-422-849-087-597,0,,,
https://openalex.org/w2085682937,https://doi.org/10.1016/j.eswa.2011.09.140,,,1,,,
https://openalex.org/w2802976157,https://doi.org/10.1002/minf.201800021,,041-306-766-189-994,0,,,
https://openalex.org/w2566812911,https://doi.org/10.1109/taslp.2016.2641904,,003-786-433-574-752,0,,,
https://openalex.org/w2476723426,https://doi.org/10.5005/jp/books/12329_8,,,0,,,
https://openalex.org/w2803877645,https://doi.org/10.1080/10106049.2018.1478890,,071-929-458-339-646,0,,,
https://openalex.org/w2792110134,https://doi.org/10.3389/fmicb.2018.00343,,048-330-071-487-13X,0,,,
https://openalex.org/w2962772676,https://doi.org/10.1145/3233795.3233810,,,0,,,
https://openalex.org/w2766827510,https://doi.org/10.3390/molecules22101777,,052-702-841-340-10X,0,,,
https://openalex.org/w2551663148,https://doi.org/10.1007/s00521-016-2694-9,,,0,,,
https://openalex.org/w4253487593,https://doi.org/10.25236/ictmic.2020.035,,167-755-470-760-445,0,,,
https://openalex.org/w2053060859,https://doi.org/10.1145/1982185.1982498,,153-498-336-686-931,0,,,
https://openalex.org/w2981467784,https://doi.org/10.1016/bs.armc.2019.06.004,,,0,,,
https://openalex.org/w2785631370,https://doi.org/10.1145/3162077,,097-519-594-775-751,0,,,
https://openalex.org/w4299159101,,,,0,,,
https://openalex.org/w2144183573,https://doi.org/10.1145/2556288.2557230,,154-322-499-525-267,0,,,
https://openalex.org/w2477561385,https://doi.org/10.1007/s10822-016-9921-4,,,0,,,
https://openalex.org/w2019974437,https://doi.org/10.1016/j.cmpb.2010.06.021,,,0,,,
https://openalex.org/w2261204924,https://doi.org/10.2174/1573409911666150407161535,,109-671-275-973-507,0,,,
https://openalex.org/w2120516990,https://doi.org/10.7150/ijms.8249,,015-404-865-185-151,0,,,
https://openalex.org/w3032789034,https://doi.org/10.1145/3313831.3376366,,063-343-471-377-454,0,,,
https://openalex.org/w2052423370,https://doi.org/10.1371/journal.pntd.0002712,,039-554-873-436-082,0,,,
https://openalex.org/w2036735563,https://doi.org/10.1145/2063576.2063712,,124-456-158-496-635,0,,,
https://openalex.org/w1974293027,https://doi.org/10.3389/fcimb.2014.00155,,007-138-672-149-34X,0,,,
https://openalex.org/w2340624042,,,,0,,,
https://openalex.org/w2328115393,https://doi.org/10.1093/ofid/ofu052.547,,,0,,,
https://openalex.org/w2153904813,https://doi.org/10.1111/j.1365-2664.2010.01909.x,,029-951-056-247-35X,0,,,
https://openalex.org/w2790509415,https://doi.org/10.1007/978-3-319-75714-8_5,,007-115-114-085-765,0,,,
https://openalex.org/w2101501157,https://doi.org/10.1186/1743-422x-8-398,,105-886-810-760-03X,0,,,
https://openalex.org/w1986030056,https://doi.org/10.1001/jama.2014.1748,,053-069-550-560-896,0,,,
https://openalex.org/w2117094686,https://doi.org/10.1001/archneurol.2010.167,,076-621-498-223-673,0,,,
https://openalex.org/w3028827694,https://doi.org/10.1093/inthealth/ihaa022,,034-662-457-382-878,0,,,
https://openalex.org/w3029964021,https://doi.org/10.1145/3392831,,007-599-875-458-881,0,,,
https://openalex.org/w2908763778,https://doi.org/10.3390/ijerph16020250,,008-804-735-176-918,1,,,
https://openalex.org/w1499817490,https://doi.org/10.1111/j.1742-4658.2011.08458.x,,151-418-695-271-329,0,,,
https://openalex.org/w2915883351,https://doi.org/10.2196/11615,,002-677-819-007-663,0,,,
https://openalex.org/w2015374864,https://doi.org/10.2147/ndt.s50156,,054-589-969-763-428,0,,,
https://openalex.org/w2345737627,https://doi.org/10.1016/j.jcp.2016.05.003,,136-655-847-668-831,0,,,
https://openalex.org/w3038731379,https://doi.org/10.23880/ijbp-16000163,,,0,,,
https://openalex.org/w2028145460,https://doi.org/10.1109/tsmc.2013.2285527,,,0,,,
https://openalex.org/w2915312288,https://doi.org/10.1371/journal.pone.0212665,,065-166-857-036-845,0,,,
https://openalex.org/w4235100426,https://doi.org/10.1016/b978-0-12-818634-3.50094-1,,,0,,,
https://openalex.org/w3035990767,https://doi.org/10.23919/date48585.2020.9116354,,099-931-540-755-859,0,,,
https://openalex.org/w2971404940,https://doi.org/10.1101/760702,,041-852-941-954-445,1,,,
https://openalex.org/w1973761056,https://doi.org/10.1145/1860039.1860041,,136-916-548-467-899,0,,,
https://openalex.org/w2895611460,https://doi.org/10.1145/3206129.3239431,,080-234-408-919-98X,0,,,
https://openalex.org/w2921798619,https://doi.org/10.1177/1176934319831308,,033-046-142-097-030,0,,,
https://openalex.org/w3011011963,https://doi.org/10.1109/inmic48123.2019.9022789,,082-210-217-959-504,0,,,
https://openalex.org/w2462284532,https://doi.org/10.1016/j.cmpb.2016.06.005,,,0,,,
https://openalex.org/w1965569751,https://doi.org/10.1145/2785830.2785879,,055-419-937-779-294,0,,,
https://openalex.org/w3023532008,https://doi.org/10.1016/s2589-7500(20)30088-1,,025-055-717-151-881,0,,,
https://openalex.org/w1442050730,https://doi.org/10.1001/jamaneurol.2015.1105,,,0,,,
https://openalex.org/w2049820350,https://doi.org/10.1145/2800835.2800914,,042-527-563-394-774,0,,,
https://openalex.org/w2505499647,https://doi.org/10.5005/jp/books/12729_26,,,0,,,
https://openalex.org/w2777948121,https://doi.org/10.1145/3154979.3154986,,024-404-288-820-106,0,,,
https://openalex.org/w2911083925,https://doi.org/10.3724/sp.j.1089.2018.17040,,,0,,,
https://openalex.org/w2105295234,https://doi.org/10.1093/nar/gkq784,,069-053-134-479-903,0,,,
https://openalex.org/w2789268802,https://doi.org/10.3724/sp.j.1089.2018.16275,,,0,,,
https://openalex.org/w3007201150,https://doi.org/10.1109/taslp.2020.2975419,,167-645-699-359-396,0,,,
https://openalex.org/w2497133420,https://doi.org/10.1109/cisti.2016.7521494,,151-980-857-526-952,0,,,
https://openalex.org/w3010046580,https://doi.org/10.1145/3380688.3380692,,032-809-314-845-59X,0,,,
https://openalex.org/w4394714576,https://doi.org/10.5220/0008952200002513,,,0,,,
https://openalex.org/w2981165060,https://doi.org/10.1080/09546634.2019.1682500,,014-751-836-056-852,0,,,
https://openalex.org/w2986140572,https://doi.org/10.4155/fmc-2018-0560,,046-499-579-546-912,0,,,
https://openalex.org/w2951485060,https://doi.org/10.1109/tnsre.2019.2924080,,070-693-709-092-381,0,,,
https://openalex.org/w2949344621,https://doi.org/10.1145/3325424.3329668,,173-098-879-762-825,0,,,
https://openalex.org/w2773739037,https://doi.org/10.1016/j.procs.2017.11.071,,007-878-528-641-51X,0,,,
https://openalex.org/w2561368438,https://doi.org/10.1145/3014812.3014883,,084-198-179-600-94X,0,,,
https://openalex.org/w2623343908,https://doi.org/10.1145/3064650,,,0,,,
https://openalex.org/w4232575600,https://doi.org/10.1186/s12936-016-1544-7,,043-571-990-601-381,0,,,
https://openalex.org/w2556296660,https://doi.org/10.1109/jcsse.2016.7748841,,094-597-380-034-362,0,,,
https://openalex.org/w2791639407,https://doi.org/10.3389/fbioe.2017.00088,,044-596-439-177-15X,0,,,
https://openalex.org/w3005974968,https://doi.org/10.14421/jiska.2020.43-07,,019-871-837-869-183,0,,,
https://openalex.org/w2995979943,https://doi.org/10.1183/13993003.02111-2019,,035-048-995-859-772,0,,,
https://openalex.org/w2604389200,https://doi.org/10.1016/j.aogh.2017.03.138,,,0,,,
https://openalex.org/w2964727154,https://doi.org/10.1109/serp4iot.2019.00014,,058-653-740-933-416,0,,,
https://openalex.org/w1966370002,https://doi.org/10.1097/inf.0b013e3181afcd5b,,103-323-979-955-543,0,,,
https://openalex.org/w4238365253,https://doi.org/10.20431/2455-2518.0203005,,167-918-940-626-499,0,,,
https://openalex.org/w2081051720,https://doi.org/10.5555/2429759.2429868,,,0,,,
https://openalex.org/w3012620966,https://doi.org/10.1145/3366423.3380293,,070-054-432-592-082,0,,,
https://openalex.org/w3000052977,https://doi.org/10.1145/3313831.3376553,,079-769-561-674-507,0,,,
https://openalex.org/w2576442780,https://doi.org/10.1109/bibm.2016.7822567,,099-687-254-097-136,1,,,
https://openalex.org/w4212835450,https://doi.org/10.26226/morressier.5ad774dfd462b80296ca6b32,,,0,,,
https://openalex.org/w2098155116,https://doi.org/10.1186/1742-5573-7-3,,038-525-728-132-761,0,,,
https://openalex.org/w2965327127,https://doi.org/10.1093/jamia/ocz112,,064-136-134-974-009,0,,,
https://openalex.org/w2232775164,https://doi.org/10.1016/j.ebiom.2016.01.008,,087-385-361-013-12X,1,,,
https://openalex.org/w2995355560,https://doi.org/10.1145/3364510.3364517,,113-599-527-674-505,0,,,
https://openalex.org/w2969904997,https://doi.org/10.1109/taslp.2019.2937174,,093-939-496-723-136,0,,,
https://openalex.org/w2127381661,https://doi.org/10.1093/europace/eup430,,018-807-066-415-497,0,,,
https://openalex.org/w3037893439,https://doi.org/10.1371/journal.pbio.3000633,,056-398-971-742-096,0,,,
https://openalex.org/w2810197705,https://doi.org/10.1007/978-3-319-95312-0_11,,075-617-435-132-653,0,,,
https://openalex.org/w3042611975,https://doi.org/10.22214/ijraset.2020.30310,,050-566-867-437-069,1,,,
https://openalex.org/w2913198899,https://doi.org/10.1145/3308558.3313485,,019-211-575-897-761,0,,,
https://openalex.org/w2149844790,https://doi.org/10.1109/cibcb.2010.5510700,,053-525-620-360-897,0,,,
https://openalex.org/w2965878291,https://doi.org/10.1002/pmic.201900007,,014-686-029-814-110,0,,,
https://openalex.org/w3002043166,https://doi.org/10.1109/ubmyk48245.2019.8965484,,003-490-301-861-749,0,,,
https://openalex.org/w2954773445,https://doi.org/10.1145/3321707.3321831,,052-862-230-746-904,0,,,
https://openalex.org/w2485709349,https://doi.org/10.1109/microcom.2016.7522513,,002-450-469-888-571,1,,,
https://openalex.org/w2743469058,,,,0,,,
https://openalex.org/w2768089235,https://doi.org/10.1145/3141788.3141790,,161-665-170-767-891,0,,,
https://openalex.org/w2768835259,https://doi.org/10.1016/j.idh.2017.09.054,,,0,,,
https://openalex.org/w2996511739,https://doi.org/10.5772/intechopen.90427,,038-468-592-491-045,0,,,
https://openalex.org/w2961700348,https://doi.org/10.1038/s41746-019-0140-y,,010-208-727-134-022,0,,,
https://openalex.org/w2730757102,https://doi.org/10.2196/resprot.7735,,132-067-995-670-240,0,,,
https://openalex.org/w2890378095,https://doi.org/10.1145/3243082.3243104,,007-574-784-801-698,0,,,
https://openalex.org/w3009261671,https://doi.org/10.1145/3379247.3379285,,022-440-099-102-493,0,,,
https://openalex.org/w2590337400,https://doi.org/10.2174/1573406413666170209144003,,059-565-673-450-057,0,,,
https://openalex.org/w4234998342,https://doi.org/10.1007/978-3-642-22362-4_18,,,0,,,
https://openalex.org/w2204561746,https://doi.org/10.1016/j.micinf.2015.05.004,,,0,,,
