doi,pmid,openalex_id,label_included
https://doi.org/10.1016/j.clindermatol.2005.01.008,16179179,,0
https://doi.org/10.1002/lt.20486,16123950,,0
,16301396,,0
https://doi.org/10.1007/s00415-005-0608-3,15654567,,0
https://doi.org/10.1208/aapsj070489,,,0
https://doi.org/10.2174/092986705774462950,16305470,,0
https://doi.org/10.1007/s11938-005-0033-9,,,0
https://doi.org/10.1538/expanim.54.403,16365517,,0
https://doi.org/10.1002/ajmg.a.30977,16222684,,0
,,,0
,,,0
,,,0
https://doi.org/10.1385/BTER:105:1-3:117,16034158,,0
,15773321,,0
,,,0
,15923701,,0
https://doi.org/10.1111/j.1478-3231.2005.01012.x,15698392,,0
https://doi.org/10.1016/j.psc.2004.10.001,15733623,,0
,,,0
https://doi.org/10.1046/j.1529-8817.2005.00171.x,15845031,,0
https://doi.org/10.1007/s10911-006-9003-7,16924372,,0
,,,0
,,,0
https://doi.org/10.1016/j.mam.2005.07.015,16112185,,0
https://doi.org/10.1007/s00401-005-1061-1,16195917,,0
,16388188,,0
,16186680,,0
https://doi.org/10.1212/01.wnl.0000178224.81169.c2,16116125,,0
,,,0
https://doi.org/10.1111/j.1478-3231.2005.01108.x,15998441,,0
,15929614,,0
https://doi.org/10.1016/j.lab.2005.01.007,15871305,,0
https://doi.org/10.1017/S1041610205002012,,,0
https://doi.org/10.1017/S1041610205001961,,,0
https://doi.org/10.1007/s00108-005-1432-7,15915361,,0
,15793350,,0
https://doi.org/10.1016/j.lab.2005.06.008,,,0
https://doi.org/10.1038/sj.embor.7400450,15940282,,0
https://doi.org/10.1016/j.jhep.2004.11.013,15777568,,0
https://doi.org/10.1136/pgmj.2004.026005,15749789,,0
,,,0
https://doi.org/10.1002/mds.20268,15390041,,0
https://doi.org/10.1016/j.jocn.2004.09.005,15851088,,0
https://doi.org/10.1057/palgrave.jcb.3040122,,,0
,15448420,,0
https://doi.org/10.1002/mds.10644,14978667,,0
,15469163,,0
,15011394,,0
,15656402,,0
,15727190,,0
,15031734,,0
,15379129,,0
https://doi.org/10.1248/yakushi.124.711,15516801,,0
https://doi.org/10.1016/j.admecli.2003.11.011,15272264,,0
https://doi.org/10.1111/j.1440-1746.2004.03254.x,14675255,,0
https://doi.org/10.1016/S1521-6918%2802%2900148-8,12676121,,0
,14759316,,0
,12946050,,0
,12648418,,0
,,,0
,12920963,,0
,15067983,,0
,12760731,,0
https://doi.org/10.1039/b410290h,,,0
,14695766,,0
https://doi.org/10.1016/j.jhep.2003.11.034,15123354,,0
https://doi.org/10.1016/S0168-8278%2804%2900031-5,,,0
https://doi.org/10.1002/ajmg.a.30345,15523622,,0
,15531840,,0
,,,0
,,,0
,15557537,,0
https://doi.org/10.1023/B:UROL.0000034630.73124.36,15368714,,0
https://doi.org/10.1016/j.bbagen.2004.07.006,15541301,,0
,,,0
,15666995,,0
,,,0
,15518373,,0
https://doi.org/10.1007/s10067-004-0913-8,15459818,,0
,,,0
https://doi.org/10.1002/mds.20240,15390062,,0
https://doi.org/10.1016/j.ncl.2004.06.005,15474767,,0
https://doi.org/10.1258/0004563041731574,15333197,,0
https://doi.org/10.1136/pgmj.2004.019356,15356354,,0
,15213681,,0
https://doi.org/10.1055/s-2003-814982,,,0
https://doi.org/10.1016/j.jeas.2004.01.003,,,0
https://doi.org/10.1016/S1474-4422%2804%2900809-9,15207800,,0
,15457968,,0
https://doi.org/10.2169/internalmedicine.43.1012,15609692,,0
https://doi.org/10.1016/j.jinorgbio.2004.10.006,15541506,,0
https://doi.org/10.1038/nrn1537,15496864,,0
https://doi.org/10.1157/13060690,15117609,,0
https://doi.org/10.1016/S0095-4543%2803%2900119-2,15110162,,0
https://doi.org/10.1097/00124509-200403000-00017,15088004,,0
https://doi.org/10.1007/s00415-004-0555-4,15592743,,0
,,,0
,,,0
,15249607,,0
https://doi.org/10.1111/j.1572-0241.2004.41389_8.x,15571607,,0
,,,0
,15057922,,0
https://doi.org/10.1016/j.cpradiol.2003.09.004,14712200,,0
,,,0
https://doi.org/10.1053/j.gastro.2003.05.010,14724838,,0
,14723487,,0
https://doi.org/10.1176/appi.psy.44.5.438,12954924,,0
https://doi.org/10.1053/jhep.2003.50252,12774027,,0
https://doi.org/10.1159/000070695,12784049,,0
https://doi.org/10.1067/mlc.2003.20,12624602,,0
https://doi.org/10.1007/s100720300002,12624714,,0
https://doi.org/10.1016/S1543-1150%2803%2900060-7,,,0
https://doi.org/10.1055/s-2003-37060,,,0
https://doi.org/10.1002/jtra.10045,,,0
,14626805,,0
,,,0
https://doi.org/10.1016/S0273-2300%2802%2900020-X,14550763,,0
https://doi.org/10.1016/S0041-1345%2803%2900671-7,14529845,,0
https://doi.org/10.1079/BJN2003939,13129463,,0
,,,0
,14516263,,0
,,,0
https://doi.org/10.1126/science.1083004,12738851,,0
,12743263,,0
https://doi.org/10.1016/S1367-5931%2803%2900018-8,12714053,,0
https://doi.org/10.1258/000456303763046021,12662398,,0
https://doi.org/10.1157/13042214,12525328,,0
,,,0
https://doi.org/10.1016/S0925-4439%2802%2900218-1,12527412,,0
,12892020,,0
https://doi.org/10.1016/S0300-483X%2803%2900159-8,12821289,,0
https://doi.org/10.1186/1476-5926-2-5,,,0
,15279036,,0
,14582469,,0
,,,0
,14635519,,0
,12508671,,0
,12185935,,0
https://doi.org/10.1248/yakushi.122.585,12187774,,0
,,,0
,12486857,,0
,11794461,,0
https://doi.org/10.1016/S0168-8278%2802%2900179-4,12399241,,0
https://doi.org/10.1016/S0248-8663%2802%2900589-1,12064213,,0
,11852582,,0
,12607416,,0
https://doi.org/10.1046/j.1440-1746.17.s3.35.x,12472971,,0
,12575394,,0
,10953660,,0
,10879086,,0
,11783335,,0
,,,0
,11107875,,0
,12173707,,0
https://doi.org/10.1034/j.1399-0012.2002.01074.x,12010149,,0
https://doi.org/10.1097/00004836-200207000-00025,12080239,,0
,,,0
https://doi.org/10.1097/00001574-200205000-00003,,,0
https://doi.org/10.1016/S0065-3233%2802%2960053-1,12418177,,0
https://doi.org/10.1016/S0749-0704%2802%2900029-5,12418445,,0
https://doi.org/10.1046/j.1432-1033.2002.02810.x,11874474,,0
https://doi.org/10.1080/08039480260242796,12470321,,0
,12297577,,0
,,,0
https://doi.org/10.1007/s00415-002-0867-1,12529799,,0
https://doi.org/10.1023/A:1016546223327,12227457,,0
https://doi.org/10.1258/000456302320314458,12227850,,0
https://doi.org/10.1136/pmj.78.925.660,12496321,,0
,12812047,,0
https://doi.org/10.1016/S0162-0134%2801%2900383-X,11803042,,0
https://doi.org/10.1007/s00431-001-0865-9,11954751,,0
https://doi.org/10.1016/S0162-0134%2801%2900376-2,11803037,,0
,12602240,,0
https://doi.org/10.1177/1534735402238185,14664727,,0
https://doi.org/10.1016/S1054-139X%2802%2900355-5,12359384,,0
,,,0
,,,0
https://doi.org/10.1007/s00418-002-0380-8,11914925,,0
https://doi.org/10.1053/jlts.2002.35546,12360442,,0
,,,0
https://doi.org/10.1007/s00204-002-0377-z,12242608,,0
https://doi.org/10.1046/j.1440-1754.2002.00023.x,12174008,,0
,12269551,,0
,12459093,,0
,,,0
,,,0
,,,0
https://doi.org/10.1034/j.1600-0676.2002.01732.x,12445172,,0
,,,0
https://doi.org/10.1002/jtra.10002,,,0
,,,0
https://doi.org/10.1176/appi.neuropsych.13.4.531,11748326,,0
https://doi.org/10.1016/S0923-2532%2801%2980072-7,,,0
,11594967,,0
https://doi.org/10.1016/S0002-9270%2801%2903816-3,11721750,,0
,,,0
https://doi.org/10.1006/mgme.2000.3143,11243728,,0
,11240557,,0
https://doi.org/10.1002/mds.1118,11481698,,0
,,,0
,11360740,,0
,,,0
https://doi.org/10.1016/S0022-510X%2801%2900594-9,11701150,,0
,11293185,,0
,,,0
https://doi.org/10.1016/S0248-8663%2800%2900329-5,11270271,,0
,,,0
https://doi.org/10.1002/jtra.1051,,,0
https://doi.org/10.1002/ijc.1537,11745476,,0
https://doi.org/10.1016/S0733-8619%2805%2970038-4,11532647,,0
https://doi.org/10.1016/S0361-9230%2801%2900454-3,11470313,,0
,,,0
https://doi.org/10.1016/S0002-9270%2801%2902546-1,11467673,,0
https://doi.org/10.1002/ajmg.1425,11579422,,0
,,,0
,11234295,,0
,11157536,,0
https://doi.org/10.1055/s-2001-10709,11215374,,0
,,,0
https://doi.org/10.1016/S0168-8278%2800%2900028-3,11211896,,0
,11393371,,0
https://doi.org/10.1097/00001574-200105000-00005,,,0
https://doi.org/10.1097/00001574-200005000-00004,,,0
,11232186,,0
https://doi.org/10.1016/S0162-0134%2800%2900054-4,10857907,,0
,11086396,,0
https://doi.org/10.1016/S0022-510X%2800%2900280-X,10865087,,0
,11051587,,0
https://doi.org/10.1046/j.1440-1614.2000.0822l.x,11037385,,0
https://doi.org/10.1136/gut.46.3.415,10673307,,0
https://doi.org/10.1016/S0041-1345%2800%2901834-0,11134754,,0
https://doi.org/10.1002/1099-0801%28200012%2914:8%3C535::AID-BMC11%3E3.0.CO;2-G,11113937,,0
,10655259,,0
https://doi.org/10.1002/%28SICI%291520-670X%282000%2913:1%3CI::AID-JTRA1%3E3.0.CO;2-S,,,0
https://doi.org/10.1002/%28SICI%291520-670X%282000%2913:1%3C51::AID-JTRA7%3E3.0.CO;2-A,,,0
,,,0
,10981891,,0
,,,0
,10931244,,0
,10932536,,0
,10932534,,0
,10721669,,0
,11082702,,0
https://doi.org/10.1136/jnnp.69.5.701,11032641,,0
,10896082,,0
,10864892,,0
https://doi.org/10.1016/S0162-0134%2899%2900218-4,10766335,,0
,11071101,,0
,11041671,,0
,,,0
https://doi.org/10.1046/j.1365-4362.2000.00036-2.x,11044202,,0
,,,0
,10777157,,0
,11146611,,0
,10707858,,0
https://doi.org/10.1073/pnas.97.2.652,10639134,,0
https://doi.org/10.1016/S0009-2797%2899%2900159-3,10728780,,0
https://doi.org/10.1007/s001080050365,10407761,,0
,10568054,,0
,10378366,,0
,11045182,,0
,10216413,,0
,,,0
,,,0
,9711308,,0
https://doi.org/10.1007/s001150050269,9565982,,0
,9794692,,0
,9629758,,0
,9654718,,0
,9863403,,0
https://doi.org/10.1007/s003470050213,9465719,,0
,9812644,,0
,9296124,,0
,9093961,,0
,9374982,,0
,9445871,,0
,8737509,,0
https://doi.org/10.1111/jon199664246,,,0
,10361977,,0
,,,0
,10340076,,0
,,,0
,10553201,,0
,10440022,,0
,9949235,,0
,,,0
,10079820,,0
,10461684,,0
,10461683,,0
,,,0
,10385708,,0
,,,0
,,,0
https://doi.org/10.1016/S0304-3940%2899%2900258-X,10336172,,0
https://doi.org/10.1016/S0168-8278%2899%2980175-5,10424295,,0
https://doi.org/10.1097/00004836-199907000-00007,10405226,,0
,10344628,,0
,,,0
https://doi.org/10.1093/carcin/20.6.1091,10357793,,0
https://doi.org/10.1016/S0042-6989%2898%2900267-3,10343786,,0
,,,0
,10498699,,0
,10511956,,0
https://doi.org/10.1016/S0009-2797%2899%2900122-2,10682938,,0
,,,0
,11132457,,0
,10578476,,0
,,,0
,10610638,,0
https://doi.org/10.1007/s004060050060,10195339,,0
https://doi.org/10.1016/S1090-3798%2899%2990048-X,10476363,,0
https://doi.org/10.1046/j.1442-200x.1999.01090.x,10453201,,0
https://doi.org/10.1046/j.1442-200x.1999.01111.x,10453194,,0
,10746345,,0
,10595669,,0
,,,0
https://doi.org/10.1097/00002281-199811000-00003,9812211,,0
https://doi.org/10.1016/S0041-1345%2898%2901048-3,9838469,,0
https://doi.org/10.1016/S0889-8553%2805%2970027-3,9891704,,0
,,,0
,,,0
,9881519,,0
https://doi.org/10.1097/00001433-199810000-00006,,,0
https://doi.org/10.1007/s004310050783,9504786,,0
,,,0
,9706533,,0
https://doi.org/10.1002/%28SICI%291520-670X%281998%2911:2/3%3C61::AID-JTRA1%3E3.0.CO;2-7,,,0
https://doi.org/10.1016/S0162-0134%2898%2900012-9,9661287,,0
https://doi.org/10.1002/%28SICI%291520-670X%281998%2911:2/3%3C63::AID-JTRA2%3E3.0.CO;2-5,,,0
https://doi.org/10.1016/S0300-483X%2898%2900017-1,9674967,,0
,,,0
,,,0
,9836186,,0
,9757472,,0
,,,0
https://doi.org/10.1007/BF02388031,,,0
,,,0
https://doi.org/10.1079/BJN19980056,9624223,,0
,9575447,,0
https://doi.org/10.1016/S0168-8278%2898%2980302-4,9566847,,0
,9602696,,0
,9484715,,0
https://doi.org/10.1002/%28SICI%291520-670X%281997%2910:2%3C49::AID-JTRA2%3E3.0.CO;2-#,,,0
https://doi.org/10.1002/%28SICI%291520-670X%281997%2910:2%3C129::AID-JTRA10%3E3.0.CO;2-T,,,0
,,,0
,9251169,,0
,,,0
https://doi.org/10.1002/%28SICI%291520-670X%281997%2910:1%3C37::AID-JTRA5%3E3.0.CO;2-1,,,0
,,,0
,9415675,,0
,9151461,,0
,,,0
https://doi.org/10.1016/S0002-9378%2897%2970577-5,9077636,,0
,9102715,,0
,9020864,,0
https://doi.org/10.1016/S0925-4439%2896%2900064-6,9061035,,0
https://doi.org/10.1016/S0895-6111%2897%2900012-8,9258597,,0
https://doi.org/10.1016/S0010-7824%2897%2900141-8,9408705,,0
,,,0
,9160075,,0
,,,0
,,,0
,,,0
,,,0
https://doi.org/10.1097/00007890-199705270-00027,9175822,,0
,,,0
,9232542,,0
,9138147,,0
https://doi.org/10.1007/s002340050386,9106287,,0
https://doi.org/10.1016/S0022-5347%2801%2965155-3,9072557,,0
,9328238,,0
,9248126,,0
,,,0
,9104075,,0
,8615372,,0
,8723319,,0
,8737178,,0
https://doi.org/10.1053/jhep.1996.v23.pm0008666330,8666330,,0
,8956601,,0
,8947018,,0
,,,0
,9017032,,0
,8954310,,0
https://doi.org/10.1016/S0022-3476%2896%2970412-2,8636833,,0
,8681776,,0
https://doi.org/10.1016/0300-483X%2895%2903171-B,8571404,,0
,8587213,,0
,8759497,,0
,8840593,,0
,,,0
https://doi.org/10.1016/S0140-6736%2896%2991347-1,8622393,,0
https://doi.org/10.1016/0022-510X%2895%2900293-B,8815159,,0
https://doi.org/10.1016/S0378-1119%2896%2900323-X,8991852,,0
,,,0
,,,0
,8957098,,0
https://doi.org/10.1016/S0022-510X%2896%2900278-X,,,0
,,,0
,,,0
,8732121,,0
,8641677,,0
https://doi.org/10.1006/faat.1996.0020,8742314,,0
,8685565,,0
,8692598,,0
,8605607,,0
,8605606,,0
,7956758,,0
,17977425,,0
,8135612,,0
https://doi.org/10.1016/0168-8278%2895%2980059-X,8583141,,0
,8577445,,0
,,,0
,7726170,,0
,7727159,,0
https://doi.org/10.1001/archderm.131.3.341,7887667,,0
,,,0
,7705218,,0
,7884606,,0
,7565403,,0
,8691772,,0
,8556276,,0
,8569968,,0
,,,0
,,,0
,8650042,,0
,8548611,,0
https://doi.org/10.1016/0009-8981%2895%2906073-M,7554299,,0
https://doi.org/10.1021/tx00049a007,8555409,,0
,7670850,,0
https://doi.org/10.1007/BF01987966,7788483,,0
,7670851,,0
,7620821,,0
,7625159,,0
,7723883,,0
https://doi.org/10.1016/0016-5085%2895%2990229-5,7698594,,0
https://doi.org/10.1016/0300-483X%2894%2902927-M,7716795,,0
,,,0
,,,0
,7825531,,0
,7826266,,0
,7473321,,0
,,,0
,8728733,,0
,8305691,,0
,7878232,,0
,7994566,,0
,,,0
,7990787,,0
,8060832,,0
,8084826,,0
,7976229,,0
https://doi.org/10.1002/ajmg.1320540420,7726214,,0
,8032402,,0
https://doi.org/10.1016/S0140-6736%2894%2993089-9,7911940,,0
,7851456,,0
,7846258,,0
,7945006,,0
,7849148,,0
,8129644,,0
,8183467,,0
,7837770,,0
,8051776,,0
https://doi.org/10.1016/0270-9139%2894%2990211-9,8045515,,0
,7878329,,0
,8010238,,0
,7850252,,0
,7807424,,0
,8091001,,0
https://doi.org/10.1016/0162-0134%2894%2980005-7,8133256,,0
https://doi.org/10.1016/0162-0134%2894%2980004-9,8133255,,0
,8291609,,0
,8150618,,0
,8186659,,0
,,,0
,,,0
,8435699,,0
,8352678,,0
,8369935,,0
,8465128,,0
,8257436,,0
https://doi.org/10.1016/S0271-5317%2805%2980791-2,,,0
,8212292,,0
,8486475,,0
,8293604,,0
,8433788,,0
,8438601,,0
,8259463,,0
,,,0
https://doi.org/10.1016/0270-9139%2893%2990380-6,8359810,,0
,,,0
,8232692,,0
,,,0
,8445321,,0
,8303158,,0
,8482474,,0
,,,0
,,,0
,8264372,,0
,8244665,,0
,,,0
,8280286,,0
,8398232,,0
,8507913,,0
,8487473,,0
https://doi.org/10.1016/0163-7258%2893%2990020-E,8127921,,0
,8464357,,0
,1353405,,0
,1644402,,0
,2063117,,0
,1842189,,0
,2266710,,0
,2163169,,0
,2313310,,0
,2275259,,0
,2623249,,0
,2800818,,0
https://doi.org/10.1007/BF00596341,1630615,,0
,1314321,,0
,1499587,,0
,1307486,,0
,1599534,,0
,1496628,,0
https://doi.org/10.1016/0006-8993%2892%2991587-5,1393580,,0
,1607275,,0
,,,0
,1515561,,0
,1589371,,0
,,,0
,1370780,,0
,1466536,,0
,,,0
,,,0
,,,0
,1543099,,0
https://doi.org/10.1016/S0168-8278%2805%2980667-1,1487612,,0
https://doi.org/10.1016/S0248-8663%2805%2980984-1,,,0
,1551638,,0
https://doi.org/10.1016/0168-8278%2892%2990018-K,1506662,,0
,1633017,,0
,1439104,,0
,1574992,,0
,,,0
,1306026,,0
,1440411,,0
,1437767,,0
,1370162,,0
,1595220,,0
,1579693,,0
https://doi.org/10.1016/0270-9139%2892%2990016-3,1427659,,0
https://doi.org/10.1002/bdd.2510130406,1600113,,0
,,,0
,2039595,,0
,,,0
,1950459,,0
,1870819,,0
,1793699,,0
,1919612,,0
,,,0
,,,0
,,,0
,,,0
,,,0
https://doi.org/10.1016/0162-0134%2891%2980002-Y,2033396,,0
,2045766,,0
,,,0
,,,0
,1859188,,0
,1992374,,0
,2065965,,0
,,,0
,,,0
,,,0
,1994169,,0
,,,0
,,,0
,1901347,,0
,1674812,,0
,2039955,,0
,2074531,,0
,,,0
,,,0
,,,0
,2170095,,0
,2264486,,0
,2353802,,0
https://doi.org/10.1016/0009-2797%2890%2990074-W,2379260,,0
https://doi.org/10.1002/hep.1840120526,2227823,,0
,2239872,,0
,2401845,,0
,2267049,,0
,2344986,,0
,,,0
,2298126,,0
,,,0
,2165877,,0
,,,0
,2129845,,0
,2393743,,0
,,,0
https://doi.org/10.1016/0730-725X%2890%2990020-3,2266811,,0
,,,0
,2784729,,0
,2711817,,0
,2724779,,0
,,,0
,2761476,,0
,2736129,,0
,2795240,,0
,,,0
,2633173,,0
,,,0
,,,0
,,,0
,2606134,,0
,2592854,,0
,,,0
,2567467,,0
,2705527,,0
,2702608,,0
,2814676,,0
https://doi.org/10.1001/archderm.125.1.92,2642686,,0
,2732577,,0
,2627165,,0
,2697201,,0
,,,0
,2672052,,0
,2656182,,0
,2503090,,0
,,,0
,2705894,,0
,3292186,,0
,3135996,,0
,3399664,,0
,3246941,,0
,3407002,,0
,,,0
,,,0
,3221958,,0
,2447721,,0
,3063004,,0
https://doi.org/10.1111/j.1365-2230.1988.tb00693.x,3246093,,0
,,,0
,,,0
,3283472,,0
,,,0
,3136594,,0
,3052696,,0
,2899678,,0
,3336426,,0
,,,0
,,,0
,,,0
,3264567,,0
,3214981,,0
,3328213,,0
,3679310,,0
,3523546,,0
,3538948,,0
,3719623,,0
,3830608,,0
,4088468,,0
,4041939,,0
,3990838,,0
,6720176,,0
,6717566,,0
,6464668,,0
,6241440,,0
,6492760,,0
,3582206,,0
,3319968,,0
,3315073,,0
,2883792,,0
,3433729,,0
,3322241,,0
,,,0
,,,0
,3694353,,0
,,,0
,3670684,,0
,3657535,,0
,3673034,,0
,3660361,,0
,3586738,,0
,,,0
,3819764,,0
https://doi.org/10.1002/hep.1840070331,3570170,,0
https://doi.org/10.1002/hep.1840070318,3570163,,0
,,,0
,,,0
,3029930,,0
,,,0
,,,0
,3633217,,0
,3949188,,0
,,,0
,3516787,,0
,3721331,,0
,3776570,,0
,3776618,,0
,3792921,,0
,,,0
,3094875,,0
,2978898,,0
,3980656,,0
,2991870,,0
,,,0
,,,0
,2863683,,0
,,,0
,3921157,,0
,3011292,,0
,,,0
https://doi.org/10.1111/j.1365-2230.1985.tb00588.x,4042411,,0
,4026361,,0
,4026362,,0
,4075480,,0
,,,0
,,,0
,,,0
,3835045,,0
,4056754,,0
,3886759,,0
,2580876,,0
,,,0
,4051676,,0
,4084421,,0
,4033073,,0
,4060799,,0
,4075915,,0
,3908020,,0
,,,0
,6700655,,0
,6380333,,0
,,,0
,,,0
,6504223,,0
,,,0
,,,0
,6723129,,0
,6381924,,0
,6510441,,0
,6430436,,0
,6233326,,0
,6521614,,0
,6665351,,0
,7067951,,0
,7158941,,0
,7144290,,0
,7177224,,0
,7094098,,0
,7094095,,0
,7020706,,0
,6939874,,0
,6939890,,0
,7366142,,0
,7434982,,0
,7442347,,0
,7420971,,0
,6863633,,0
,6413775,,0
,6413769,,0
,6613522,,0
,,,0
,6634446,,0
,,,0
,,,0
,,,0
,,,0
,6605118,,0
,6137685,,0
,6888480,,0
,6678448,,0
https://doi.org/10.1007/BF01715841,6815376,,0
,7038110,,0
,6121233,,0
,7033789,,0
,,,0
,,,0
,6278604,,0
,,,0
https://doi.org/10.1111/j.1600-0560.1982.tb01072.x,7142522,,0
,,,0
,,,0
,7124230,,0
,6217944,,0
,7064950,,0
,7068961,,0
,,,0
,,,0
,,,0
,,,0
,7204691,,0
,7234501,,0
,6459675,,0
,6118185,,0
,,,0
,7308845,,0
,7333829,,0
https://doi.org/10.1016/0030-4220%2881%2990151-1,6940079,,0
https://doi.org/10.1016/0024-3205%2881%2990279-4,6793799,,0
,7215719,,0
,,,0
,,,0
,7274508,,0
,6783160,,0
https://doi.org/10.1007/BF01716453,7265809,,0
,7015908,,0
,6452467,,0
,7329147,,0
,7304799,,0
,,,0
,,,0
https://doi.org/10.1016/0009-8981%2881%2990288-6,7261402,,0
,7305707,,0
,7280806,,0
,,,0
,7257674,,0
,7207132,,0
,,,0
,,,0
,7438976,,0
,7004979,,0
,7395295,,0
https://doi.org/10.1001/archderm.116.6.721,7377811,,0
,7406388,,0
,,,0
,7370063,,0
,,,0
,,,0
,6447415,,0
,,,0
,7451924,,0
,,,0
,7445606,,0
,7395955,,0
,117347,,0
,161403,,0
,538129,,0
,555232,,0
,555233,,0
,737791,,0
,600728,,0
,986276,,0
,1101097,,0
,1097955,,0
,1119126,,0
,1197060,,0
,829635,,0
,4440086,,0
,4599351,,0
,4435281,,0
,4632215,,0
,4729529,,0
,4269689,,0
,4125854,,0
,4732090,,0
,4786333,,0
,4705405,,0
,4683728,,0
,4632206,,0
,4581541,,0
,4666894,,0
,4621921,,0
,4622917,,0
,5019260,,0
,4673033,,0
,5010331,,0
,5048687,,0
,4122519,,0
,4572368,,0
,5554862,,0
,5579428,,0
,5579427,,0
,4252937,,0
,5132825,,0
,4944035,,0
,5132824,,0
,5553356,,0
,4994070,,0
,5569040,,0
,5468376,,0
,5417217,,0
,5501424,,0
,5443326,,0
,5525564,,0
,5429582,,0
,5764894,,0
,4242275,,0
,5806372,,0
,5807434,,0
,5404531,,0
,5384189,,0
,4246638,,0
,4898805,,0
,5824791,,0
,5795695,,0
,5364763,,0
,5375675,,0
,5376168,,0
,5743244,,0
,5697565,,0
,5655734,,0
,5732518,,0
,5711646,,0
,5745277,,0
,5704622,,0
,5674305,,0
,5756864,,0
,5695072,,0
,4873428,,0
,6054323,,0
,6027022,,0
,4863259,,0
,4970136,,0
,6051286,,0
,5630545,,0
,6062332,,0
,6081668,,0
,5620588,,0
,5620587,,0
,5620586,,0
,4964272,,0
,5966215,,0
,4231534,,0
,5994293,,0
,5922822,,0
,4162669,,0
,6001048,,0
,5881766,,0
,5851770,,0
,5895380,,0
,5884683,,0
,483457,,0
,451263,,0
,531977,,0
,536182,,0
,752988,,0
,703070,,0
,741263,,0
,840390,,0
,614679,,0
,855534,,0
,301655,,0
,1246264,,0
,1013453,,0
,55632,,0
,1247260,,0
,53713,,0
,1161576,,0
,1143693,,0
,,,0
,1235521,,0
,129963,,0
,1144877,,0
,1215885,,0
,4465769,,0
,4525517,,0
,4755718,,0
,4751469,,0
https://doi.org/10.1002/bdd.2510010205,399737,,0
,,,0
,,,0
,424037,,0
,369748,,0
,535837,,0
,,,0
,460039,,0
,85211,,0
,,,0
,477692,,0
https://doi.org/10.1002/art.1780220214,420710,,0
,438004,,0
,371766,,0
,,,0
,,,0
,651627,,0
https://doi.org/10.1002/pauz.19780070301,674241,,0
https://doi.org/10.1016/0014-4835%2878%2990064-7,658166,,0
,75819,,0
,82772,,0
,76142,,0
,,,0
,739812,,0
https://doi.org/10.1016/0030-4220%2878%2990524-8,273188,,0
,,,0
,713425,,0
,682676,,0
,215741,,0
,,,0
,,,0
https://doi.org/10.1001/archinte.138.8.1292,567046,,0
,,,0
,,,0
,861910,,0
,560768,,0
,600273,,0
,600271,,0
,,,0
,843798,,0
,830278,,0
,913055,,0
,,,0
,930141,,0
,273064,,0
,593201,,0
,919044,,0
https://doi.org/10.1001/archderm.113.5.630,857731,,0
,,,0
,857745,,0
,952438,,0
,,,0
,985469,,0
,61503,,0
,,,0
,61477,,0
,,,0
,,,0
,,,0
https://doi.org/10.1016/0006-2952%2876%2990210-0,1267823,,0
,1263584,,0
,1024802,,0
,1037129,,0
,994834,,0
,,,0
,999439,,0
https://doi.org/10.1001/archderm.112.9.1267,136925,,0
,960872,,0
,780309,,0
https://doi.org/10.1007/BF01469306,966633,,0
https://doi.org/10.1016/0090-1229%2876%2990109-4,786524,,0
https://doi.org/10.1111/j.1365-2133.1976.tb05174.x,779821,,0
,,,0
,1276738,,0
,819461,,0
,1009359,,0
,,,0
,1186824,,0
,,,0
https://doi.org/10.1007/BF00561539,1200715,,0
,808415,,0
,1228806,,0
,1144310,,0
,1107780,,0
,,,0
,1094755,,0
,1226193,,0
,,,0
,,,0
,1105368,,0
,1152537,,0
,241690,,0
,,,0
,,,0
,1227804,,0
,,,0
,1117834,,0
,,,0
,,,0
,,,0
,,,0
,4851957,,0
,4136184,,0
,4215182,,0
,,,0
,,,0
,4282872,,0
,4835813,,0
,4835812,,0
,,,0
,,,0
,4835810,,0
,4835809,,0
,4859177,,0
,,,0
,,,0
,,,0
,,,0
,4215106,,0
,,,0
,,,0
,,,0
,,,0
,4449905,,0
,4470769,,0
,,,0
,4469492,,0
,4153689,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,4801897,,0
,4199347,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,4787044,,0
,4358747,,0
,4354642,,0
,4203314,,0
,4718893,,0
,,,0
https://doi.org/10.1001/archneur.63.4.521,,,0
,,,0
,,,0
,,,0
https://doi.org/10.1007/BF02790115,,,0
,,,0
https://doi.org/10.1177/0148607195019005393,,,0
https://doi.org/10.1017/S1748232107000043,,,0
,,,0
,,,0
,,,0
,,,0
https://doi.org/10.1007/s00467-015-3122-6,,,0
,,,0
,,,0
https://doi.org/10.1016/b978-0-444-63625-6.00009-4,,,0
https://doi.org/10.1186/s13643-017-0625-1,,,0
https://doi.org/10.1016/b978-0-444-63625-6.00010-0,,,0
https://doi.org/10.1186/s12874-017-0391-8,,,0
https://doi.org/10.1016/j.jclinepi.2017.07.006,,,0
https://doi.org/10.3928/19382359-20181026-01,30423186,,0
https://doi.org/10.1038/s41467-018-08102-z,30643139,,0
https://doi.org/10.1111/liv.13520,28719006,,0
https://doi.org/10.1016/j.jtemb.2018.06.013,30269758,,0
https://doi.org/10.1016/j.jdermsci.2018.08.003,30126748,,0
https://doi.org/10.1097/MD.0000000000013744,30558096,,0
https://doi.org/10.1177/1535370218813988,,,0
https://doi.org/10.1016/j.arcped.2017.09.005,29153911,,0
